city,date,ticker,side,p_model,cost,n,ev_pred,won,pnl
AUS,2026-08-10,KXHIGHAUS-26AUG10-B98.5,no,0.815,0.42,25,0.378,False,-10.93
AUS,2026-08-10,KXHIGHAUS-26AUG10-B94.5,yes,0.276,0.05,10,0.222,False,-0.54
AUS,2026-08-09,KXHIGHAUS-26AUG09-T95,yes,0.253,0.03,4,0.221,False,-0.13
AUS,2026-08-09,KXHIGHAUS-26AUG09-B99.5,no,0.875,0.5,80,0.358,False,-41.4
AUS,2026-08-09,KXHIGHAUS-26AUG09-B97.5,no,0.725,0.57,45,0.138,True,18.57
AUS,2026-08-09,KXHIGHAUS-26AUG09-B95.5,yes,0.314,0.04,17,0.272,False,-0.73
AUS,2026-08-08,KXHIGHAUS-26AUG08-B99.5,no,0.846,0.37,108,0.46,False,-41.73
AUS,2026-08-08,KXHIGHAUS-26AUG08-B97.5,yes,0.298,0.25,150,0.035,False,-39.47
AUS,2026-08-08,KXHIGHAUS-26AUG08-B95.5,yes,0.298,0.04,142,0.256,False,-6.07
AUS,2026-08-07,KXHIGHAUS-26AUG07-B99.5,no,0.853,0.37,104,0.467,False,-40.18
AUS,2026-08-07,KXHIGHAUS-26AUG07-B95.5,yes,0.303,0.03,11,0.271,False,-0.36
AUS,2026-08-06,KXHIGHAUS-26AUG06-B96.5,yes,0.303,0.04,23,0.26,False,-0.99
AUS,2026-08-06,KXHIGHAUS-26AUG06-B100.5,no,0.853,0.4,53,0.437,False,-22.1
AUS,2026-08-05,KXHIGHAUS-26AUG05-B98.5,no,0.731,0.67,59,0.046,True,18.55
AUS,2026-08-05,KXHIGHAUS-26AUG05-B96.5,yes,0.317,0.03,44,0.285,False,-1.41
AUS,2026-08-05,KXHIGHAUS-26AUG05-B100.5,no,0.882,0.41,97,0.455,False,-41.42
AUS,2026-08-04,KXHIGHAUS-26AUG04-T97,yes,0.354,0.03,74,0.322,False,-2.38
AUS,2026-08-04,KXHIGHAUS-26AUG04-B99.5,no,0.775,0.48,83,0.278,True,41.7
AUS,2026-08-04,KXHIGHAUS-26AUG04-B97.5,yes,0.323,0.05,130,0.27,False,-6.94
AUS,2026-08-04,KXHIGHAUS-26AUG04-B101.5,no,0.919,0.63,30,0.273,False,-19.39
AUS,2026-08-03,KXHIGHAUS-26AUG03-T100,yes,0.434,0.12,270,0.307,False,-34.4
AUS,2026-08-03,KXHIGHAUS-26AUG03-B102.5,no,0.815,0.65,33,0.149,False,-21.98
AUS,2026-08-03,KXHIGHAUS-26AUG03-B100.5,no,0.686,0.53,75,0.138,True,33.94
AUS,2026-08-02,KXHIGHAUS-26AUG02-T99,yes,0.616,0.24,166,0.363,False,-41.96
AUS,2026-08-02,KXHIGHAUS-26AUG02-B99.5,no,0.745,0.4,100,0.328,False,-41.68
AUS,2026-08-01,KXHIGHAUS-26AUG01-T96,yes,0.191,0.06,50,0.127,False,-3.2
AUS,2026-08-01,KXHIGHAUS-26AUG01-B98.5,no,0.697,0.6,66,0.081,True,25.29
AUS,2026-08-01,KXHIGHAUS-26AUG01-B96.5,yes,0.293,0.24,78,0.041,True,58.28
AUS,2026-08-01,KXHIGHAUS-26AUG01-B100.5,no,0.838,0.67,20,0.153,True,6.29
AUS,2026-07-31,KXHIGHAUS-26JUL31-T98,yes,0.402,0.02,13,0.38,False,-0.28
AUS,2026-07-31,KXHIGHAUS-26JUL31-B98.5,yes,0.319,0.25,81,0.056,False,-21.32
AUS,2026-07-31,KXHIGHAUS-26JUL31-B102.5,no,0.934,0.9,23,0.028,True,2.15
AUS,2026-07-31,KXHIGHAUS-26JUL31-B100.5,no,0.799,0.36,71,0.423,False,-26.71
AUS,2026-07-30,KXHIGHAUS-26JUL30-T98,yes,0.451,0.06,30,0.387,False,-1.92
AUS,2026-07-30,KXHIGHAUS-26JUL30-B100.5,no,0.823,0.45,86,0.355,False,-40.19
AUS,2026-07-29,KXHIGHAUS-26JUL29-T96,yes,0.309,0.02,5,0.287,False,-0.11
AUS,2026-07-29,KXHIGHAUS-26JUL29-B98.5,no,0.752,0.44,43,0.295,False,-19.67
AUS,2026-07-29,KXHIGHAUS-26JUL29-B96.5,yes,0.323,0.11,32,0.206,False,-3.74
AUS,2026-07-29,KXHIGHAUS-26JUL29-B100.5,no,0.902,0.69,20,0.197,True,5.9
AUS,2026-07-28,KXHIGHAUS-26JUL28-T97,yes,0.354,0.04,13,0.312,False,-0.56
AUS,2026-07-28,KXHIGHAUS-26JUL28-B99.5,no,0.775,0.45,26,0.308,False,-12.16
AUS,2026-07-28,KXHIGHAUS-26JUL28-B97.5,no,0.677,0.64,62,0.02,True,21.32
AUS,2026-07-28,KXHIGHAUS-26JUL28-B101.5,yes,0.081,0.04,20,0.038,False,-0.86
AUS,2026-07-27,KXHIGHAUS-26JUL27-T96,yes,0.266,0.03,19,0.234,False,-0.61
AUS,2026-07-27,KXHIGHAUS-26JUL27-B98.5,no,0.731,0.36,98,0.355,False,-36.87
AUS,2026-07-27,KXHIGHAUS-26JUL27-B96.5,yes,0.317,0.23,173,0.075,False,-41.94
AUS,2026-07-26,KXHIGHAUS-26JUL26-T96,yes,0.517,0.05,7,0.464,False,-0.38
AUS,2026-07-26,KXHIGHAUS-26JUL26-B98.5,no,0.853,0.69,4,0.149,True,1.18
AUS,2026-07-26,KXHIGHAUS-26JUL26-B96.5,no,0.707,0.41,44,0.28,False,-18.79
AUS,2026-07-25,KXHIGHAUS-26JUL25-T95,yes,0.37,0.05,24,0.317,False,-1.28
AUS,2026-07-25,KXHIGHAUS-26JUL25-B97.5,no,0.783,0.43,70,0.336,False,-31.31
AUS,2026-07-24,KXHIGHAUS-26JUL24-T93,yes,0.501,0.04,18,0.458,False,-0.77
AUS,2026-07-24,KXHIGHAUS-26JUL24-B97.5,no,0.959,0.66,44,0.283,True,14.26
AUS,2026-07-24,KXHIGHAUS-26JUL24-B95.5,no,0.846,0.54,23,0.289,False,-12.82
AUS,2026-07-24,KXHIGHAUS-26JUL24-B93.5,yes,0.298,0.14,80,0.149,False,-11.88
AUS,2026-07-23,KXHIGHAUS-26JUL23-T97,yes,0.191,0.04,120,0.148,False,-5.13
AUS,2026-07-23,KXHIGHAUS-26JUL23-B99.5,no,0.697,0.56,71,0.12,False,-40.99
AUS,2026-07-23,KXHIGHAUS-26JUL23-B101.5,no,0.838,0.76,52,0.065,True,11.81
AUS,2026-07-22,KXHIGHAUS-26JUL22-T106,yes,0.158,0.06,84,0.094,False,-5.38
AUS,2026-07-22,KXHIGHAUS-26JUL22-B103.5,no,0.686,0.44,24,0.228,False,-10.98
AUS,2026-07-22,KXHIGHAUS-26JUL22-B101.5,yes,0.186,0.12,170,0.059,False,-21.66
AUS,2026-07-21,KXHIGHAUS-26JUL21-B97.5,yes,0.248,0.1,26,0.142,False,-2.77
AUS,2026-07-21,KXHIGHAUS-26JUL21-B95.5,yes,0.099,0.02,25,0.078,False,-0.54
AUS,2026-07-21,KXHIGHAUS-26JUL21-B101.5,no,0.783,0.51,78,0.255,False,-41.15
AUS,2026-07-20,KXHIGHAUS-26JUL20-T93,yes,0.106,0.02,7,0.084,False,-0.15
AUS,2026-07-20,KXHIGHAUS-26JUL20-B97.5,no,0.767,0.49,81,0.26,False,-41.11
AUS,2026-07-20,KXHIGHAUS-26JUL20-B93.5,yes,0.233,0.04,42,0.191,False,-1.8
AUS,2026-07-19,KXHIGHAUS-26JUL19-T93,yes,0.18,0.04,26,0.137,False,-1.11
AUS,2026-07-19,KXHIGHAUS-26JUL19-B95.5,no,0.693,0.4,25,0.276,False,-10.42
AUS,2026-07-19,KXHIGHAUS-26JUL19-B93.5,yes,0.288,0.22,57,0.056,False,-13.23
AUS,2026-07-18,KXHIGHAUS-26JUL18-T97,yes,0.158,0.12,24,0.03,False,-3.06
AUS,2026-07-18,KXHIGHAUS-26JUL18-B96.5,no,0.725,0.61,65,0.098,True,24.26
AUS,2026-07-17,KXHIGHAUS-26JUL17-B94.5,no,0.745,0.68,41,0.05,False,-28.51
AUS,2026-07-17,KXHIGHAUS-26JUL17-B92.5,no,0.679,0.58,21,0.082,True,8.46
AUS,2026-07-17,KXHIGHAUS-26JUL17-B90.5,yes,0.21,0.17,216,0.03,False,-38.86
AUS,2026-07-17,KXHIGHAUS-26JUL17-B88.5,yes,0.071,0.04,109,0.028,False,-4.66
AUS,2026-07-16,KXHIGHAUS-26JUL16-B90.5,no,0.846,0.8,50,0.035,False,-40.56
AUS,2026-07-16,KXHIGHAUS-26JUL16-B88.5,no,0.702,0.64,15,0.046,True,5.15
AUS,2026-07-16,KXHIGHAUS-26JUL16-B86.5,yes,0.298,0.26,13,0.025,False,-3.56
AUS,2026-07-15,KXHIGHAUS-26JUL15-T82,yes,0.81,0.76,52,0.037,True,11.81
AUS,2026-07-14,KXHIGHAUS-26JUL14-T85,yes,0.922,0.87,7,0.044,True,0.85
AUS,2026-07-13,KXHIGHAUS-26JUL13-B91.5,no,0.718,0.64,19,0.062,True,6.53
AUS,2026-07-12,KXHIGHAUS-26JUL12-B96.5,no,0.976,0.88,20,0.088,False,-17.75
AUS,2026-07-12,KXHIGHAUS-26JUL12-B94.5,no,0.889,0.57,17,0.302,True,7.01
AUS,2026-07-12,KXHIGHAUS-26JUL12-B92.5,no,0.738,0.62,1,0.102,True,0.36
AUS,2026-07-12,KXHIGHAUS-26JUL12-B90.5,yes,0.32,0.04,97,0.277,False,-4.15
AUS,2026-07-11,KXHIGHAUS-26JUL11-T91,yes,0.91,0.18,67,0.719,True,54.24
AUS,2026-07-11,KXHIGHAUS-26JUL11-B95.5,no,0.999,0.91,43,0.083,True,3.62
AUS,2026-07-11,KXHIGHAUS-26JUL11-B93.5,no,0.986,0.81,37,0.166,True,6.63
AUS,2026-07-11,KXHIGHAUS-26JUL11-B91.5,no,0.924,0.5,80,0.407,True,38.6
AUS,2026-07-10,KXHIGHAUS-26JUL10-T93,yes,0.517,0.09,26,0.422,False,-2.49
AUS,2026-07-10,KXHIGHAUS-26JUL10-B95.5,no,0.853,0.62,33,0.217,False,-21.01
AUS,2026-07-10,KXHIGHAUS-26JUL10-B93.5,no,0.707,0.51,57,0.18,True,26.93
AUS,2026-07-09,KXHIGHAUS-26JUL09-T94,yes,0.159,0.02,9,0.137,False,-0.2
AUS,2026-07-09,KXHIGHAUS-26JUL09-B98.5,no,0.815,0.34,30,0.459,False,-10.68
AUS,2026-07-09,KXHIGHAUS-26JUL09-B96.5,yes,0.314,0.2,40,0.103,False,-8.45
AUS,2026-07-09,KXHIGHAUS-26JUL09-B100.5,no,0.943,0.9,44,0.037,True,4.12
AUS,2026-07-08,KXHIGHAUS-26JUL08-T95,yes,0.266,0.02,2000,0.245,False,-42.75
AUS,2026-07-08,KXHIGHAUS-26JUL08-B99.5,no,0.882,0.55,72,0.315,False,-40.85
AUS,2026-07-08,KXHIGHAUS-26JUL08-B97.5,no,0.731,0.53,70,0.184,True,31.67
AUS,2026-07-08,KXHIGHAUS-26JUL08-B95.5,yes,0.317,0.06,88,0.253,False,-5.63
AUS,2026-07-07,KXHIGHAUS-26JUL07-T94,yes,0.122,0.03,14,0.09,False,-0.45
AUS,2026-07-07,KXHIGHAUS-26JUL07-B98.5,no,0.783,0.59,44,0.176,False,-26.71
AUS,2026-07-07,KXHIGHAUS-26JUL07-B96.5,no,0.677,0.5,80,0.16,True,38.6
AUS,2026-07-07,KXHIGHAUS-26JUL07-B94.5,yes,0.248,0.06,80,0.184,False,-5.12
AUS,2026-07-07,KXHIGHAUS-26JUL07-B100.5,yes,0.076,0.04,80,0.033,False,-3.42
AUS,2026-07-06,KXHIGHAUS-26JUL06-T94,yes,0.078,0.03,2,0.046,False,-0.07
AUS,2026-07-06,KXHIGHAUS-26JUL06-B98.5,no,0.738,0.66,18,0.062,False,-12.17
AUS,2026-07-06,KXHIGHAUS-26JUL06-B96.5,no,0.68,0.43,33,0.233,True,18.24
AUS,2026-07-06,KXHIGHAUS-26JUL06-B94.5,yes,0.202,0.1,14,0.096,False,-1.49
AUS,2026-07-06,KXHIGHAUS-26JUL06-B100.5,yes,0.111,0.03,21,0.079,False,-0.68
