train_time_avg,test_time_avg,train_median,test_median,test_p25,test_pct_profitable,train_pct_profitable,test_n_weeks,test_sharpe,robust_time_avg,test_worst_week,test_std,wallets,n_wallets,bet,peak_conc,peak_capital,fits
114.61,479.22,55.51,-12.21,-54.84,43.8,57.5,32,0.32,114.61,-869.72,1469.94,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da|0x2b3ff45c91540e46fae1e0c72f61f4b049453446,4,25,69,1725,True
149.6,570.03,72.07,83.83,-21.63,68.8,64.3,32,0.36,149.6,-922.22,1546.32,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,4,25,69,1725,True
146.04,494.71,55.51,-12.09,-52.49,41.9,57.5,31,0.31,146.04,-922.22,1604.46,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da|0x1823757d22022f81a8fa1536d63101fe458884d8,4,25,69,1725,True
116.76,571.82,7.69,-8.17,-40.19,46.7,56.0,30,0.38,116.76,-869.72,1564.53,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88|0xba732f8ac829db045ab0622787794976cb950cfd|0x2b3ff45c91540e46fae1e0c72f61f4b049453446,4,25,73,1825,True
120.17,452.47,39.1,60.19,-39.27,64.4,63.4,45,0.34,120.17,-922.22,1369.41,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88|0xba732f8ac829db045ab0622787794976cb950cfd|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,4,25,73,1825,True
113.19,468.58,6.15,-4.49,-25.65,46.7,56.0,30,0.37,113.19,-737.77,1338.89,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88|0xba732f8ac829db045ab0622787794976cb950cfd|0x1823757d22022f81a8fa1536d63101fe458884d8,4,20,89,1780,True
149.24,567.7,72.07,108.12,-21.54,69.7,64.3,33,0.38,149.24,-869.72,1422.48,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88|0x2b3ff45c91540e46fae1e0c72f61f4b049453446|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,4,25,69,1725,True
145.69,492.72,55.51,-8.17,-40.19,46.7,57.5,30,0.34,145.69,-869.72,1520.93,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88|0x2b3ff45c91540e46fae1e0c72f61f4b049453446|0x1823757d22022f81a8fa1536d63101fe458884d8,4,25,69,1725,True
180.67,583.59,72.07,96.6,-11.26,71.9,64.3,32,0.36,180.67,-922.22,1552.97,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0x1823757d22022f81a8fa1536d63101fe458884d8,4,25,69,1725,True
199.46,278.91,29.63,17.14,-3.81,59.1,54.3,22,0.41,199.46,-129.16,938.69,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0x5e222c5667c429e79d0e36d580ed1110cc923993,4,15,113,1695,True
215.18,976.12,25.93,522.34,187.51,85.7,59.4,28,0.83,215.18,-134.0,1308.8,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0xaa501f4663c454e94fba8907c42dafcc785a3ed5,4,15,126,1890,True
78.17,135.66,19.79,13.55,-20.11,58.6,63.0,29,0.25,78.17,-647.74,584.9,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738,4,10,147,1470,True
58.06,224.29,-0.58,1.12,-35.08,50.0,50.0,34,0.37,58.06,-139.96,780.31,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c,4,15,113,1695,True
110.57,315.64,14.42,2.14,-32.12,55.6,55.2,27,0.36,110.57,-127.62,863.0,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da,4,15,113,1695,True
87.41,218.16,4.09,10.29,-8.57,62.9,53.9,35,0.37,87.41,-129.16,768.13,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0xba732f8ac829db045ab0622787794976cb950cfd,4,15,113,1695,True
110.57,273.62,14.42,9.38,-11.42,56.0,55.2,25,0.37,110.57,-435.52,898.63,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0x2b3ff45c91540e46fae1e0c72f61f4b049453446,4,15,123,1845,True
130.97,323.68,47.2,51.7,2.06,80.0,66.7,30,0.41,130.97,-82.2,810.73,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,4,15,113,1695,True
129.47,328.81,14.42,24.9,-2.66,61.9,55.2,21,0.42,129.47,-169.26,958.41,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0x1823757d22022f81a8fa1536d63101fe458884d8,4,15,113,1695,True
395.38,1155.44,119.02,653.8,250.02,85.7,61.1,28,0.8,395.38,-71.29,1618.54,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x5e222c5667c429e79d0e36d580ed1110cc923993|0xaa501f4663c454e94fba8907c42dafcc785a3ed5,4,20,86,1720,True
198.65,93.45,43.51,6.23,-43.49,50.0,64.9,28,0.15,93.45,-971.62,673.49,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x5e222c5667c429e79d0e36d580ed1110cc923993|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738,4,15,108,1620,True
165.91,308.46,28.39,10.81,-52.73,53.1,54.7,32,0.38,165.91,-232.27,1087.4,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x5e222c5667c429e79d0e36d580ed1110cc923993|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c,4,25,68,1700,True
322.63,263.04,68.07,-14.66,-51.26,46.4,58.8,28,0.29,263.04,-89.11,999.66,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x5e222c5667c429e79d0e36d580ed1110cc923993|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da,4,25,67,1675,True
126.45,186.39,11.61,17.14,-24.49,59.4,56.5,32,0.4,126.45,-116.35,651.14,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x5e222c5667c429e79d0e36d580ed1110cc923993|0xba732f8ac829db045ab0622787794976cb950cfd,4,15,111,1665,True
322.63,262.48,68.07,-4.27,-50.8,47.8,58.8,23,0.31,262.48,-725.87,1120.31,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x5e222c5667c429e79d0e36d580ed1110cc923993|0x2b3ff45c91540e46fae1e0c72f61f4b049453446,4,25,67,1675,True
355.3,353.51,105.05,55.55,5.18,76.7,68.1,30,0.38,353.51,-66.43,951.69,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x5e222c5667c429e79d0e36d580ed1110cc923993|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,4,25,67,1675,True
354.14,276.72,68.07,10.81,-40.87,55.0,58.8,20,0.36,276.72,-134.81,1170.65,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x5e222c5667c429e79d0e36d580ed1110cc923993|0x1823757d22022f81a8fa1536d63101fe458884d8,4,25,77,1925,True
214.85,794.6,65.37,378.79,25.34,81.2,67.1,32,0.7,214.85,-833.94,1115.63,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xaa501f4663c454e94fba8907c42dafcc785a3ed5|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738,4,15,115,1725,True
133.54,1255.33,13.88,542.89,-12.19,73.2,54.7,41,0.69,133.54,-462.74,1953.01,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xaa501f4663c454e94fba8907c42dafcc785a3ed5|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c,4,25,68,1700,True
348.84,1428.73,49.28,655.94,50.49,78.1,56.7,32,0.71,348.84,-106.14,1957.08,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xaa501f4663c454e94fba8907c42dafcc785a3ed5|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da,4,25,67,1675,True
108.1,724.45,16.53,325.73,4.41,75.6,56.7,41,0.7,108.1,-260.55,1167.92,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xaa501f4663c454e94fba8907c42dafcc785a3ed5|0xba732f8ac829db045ab0622787794976cb950cfd,4,15,111,1665,True
345.8,1425.71,49.38,832.51,312.52,85.7,57.4,28,0.8,345.8,-89.11,1989.04,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xaa501f4663c454e94fba8907c42dafcc785a3ed5|0x2b3ff45c91540e46fae1e0c72f61f4b049453446,4,25,67,1675,True
380.12,1516.8,107.75,790.46,215.19,93.5,70.4,31,0.78,380.12,-114.49,1962.29,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xaa501f4663c454e94fba8907c42dafcc785a3ed5|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,4,25,67,1675,True
380.29,1442.16,49.28,817.24,312.52,85.7,56.7,28,0.8,380.29,-125.6,2025.26,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xaa501f4663c454e94fba8907c42dafcc785a3ed5|0x1823757d22022f81a8fa1536d63101fe458884d8,4,25,77,1925,True
61.2,87.88,25.93,1.87,-51.36,51.2,56.9,41,0.16,61.2,-971.62,574.76,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c,4,15,108,1620,True
111.46,84.07,29.69,0.4,-48.14,50.0,61.6,30,0.13,84.07,-971.62,649.74,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da,4,15,108,1620,True
90.39,89.91,26.52,9.13,-21.57,54.5,58.7,44,0.17,89.91,-971.62,554.26,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738|0xba732f8ac829db045ab0622787794976cb950cfd,4,15,111,1665,True
112.1,82.25,34.0,-9.22,-62.7,43.3,61.6,30,0.13,82.25,-971.62,659.12,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738|0x2b3ff45c91540e46fae1e0c72f61f4b049453446,4,15,108,1620,True
132.2,137.16,60.52,9.86,-33.79,59.4,68.9,32,0.22,132.2,-971.62,610.9,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,4,15,108,1620,True
130.07,92.17,29.69,6.23,-44.27,50.0,61.6,28,0.15,92.17,-971.62,673.91,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738|0x1823757d22022f81a8fa1536d63101fe458884d8,4,15,108,1620,True
98.46,210.9,-0.97,-32.74,-72.1,38.5,50.0,39,0.27,98.46,-145.75,880.33,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da,4,25,68,1700,True
83.4,122.9,3.2,-6.6,-33.57,38.2,52.1,34,0.3,83.4,-87.45,565.36,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c|0xba732f8ac829db045ab0622787794976cb950cfd,4,15,111,1665,True
98.46,210.51,-0.97,-8.65,-73.67,38.2,50.0,34,0.28,98.46,-725.87,957.72,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c|0x2b3ff45c91540e46fae1e0c72f61f4b049453446,4,25,68,1700,True
120.06,278.95,67.13,27.56,-45.11,62.8,62.5,43,0.34,120.06,-141.43,838.58,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,4,25,71,1775,True
120.88,220.58,-0.97,-4.44,-68.3,41.9,50.0,31,0.31,120.88,-145.75,982.81,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c|0x1823757d22022f81a8fa1536d63101fe458884d8,4,25,78,1950,True
87.66,132.03,4.62,-6.45,-27.43,48.6,55.1,35,0.3,87.66,-53.46,553.17,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da|0xba732f8ac829db045ab0622787794976cb950cfd,4,15,111,1665,True
174.47,251.35,14.32,-18.56,-64.58,45.2,54.1,31,0.25,174.47,-778.14,970.77,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da|0x2b3ff45c91540e46fae1e0c72f61f4b049453446,4,25,67,1675,True
208.54,337.65,79.17,32.28,-10.21,64.5,66.2,31,0.36,208.54,-124.51,936.29,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,4,25,67,1675,True
205.98,306.24,14.32,-10.75,-64.58,48.1,54.1,27,0.29,205.98,-114.96,1017.58,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da|0x1823757d22022f81a8fa1536d63101fe458884d8,4,25,77,1925,True
87.66,131.8,4.62,3.6,-24.74,51.6,55.1,31,0.32,87.66,-435.52,596.84,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xba732f8ac829db045ab0622787794976cb950cfd|0x2b3ff45c91540e46fae1e0c72f61f4b049453446,4,15,111,1665,True
101.27,163.9,44.69,27.32,-24.31,65.9,64.1,44,0.35,101.27,-75.48,496.44,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xba732f8ac829db045ab0622787794976cb950cfd|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,4,15,111,1665,True
100.24,137.71,4.62,4.41,-20.64,55.6,55.1,27,0.36,100.24,-80.89,623.94,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xba732f8ac829db045ab0622787794976cb950cfd|0x1823757d22022f81a8fa1536d63101fe458884d8,4,15,115,1725,True
208.54,337.09,79.17,52.5,6.38,77.4,66.2,31,0.35,208.54,-820.36,960.22,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x2b3ff45c91540e46fae1e0c72f61f4b049453446|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,4,25,67,1675,True
205.98,265.23,14.32,5.99,-51.01,52.2,54.1,23,0.31,205.98,-725.87,1120.97,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x2b3ff45c91540e46fae1e0c72f61f4b049453446|0x1823757d22022f81a8fa1536d63101fe458884d8,4,25,77,1925,True
239.86,351.33,79.17,55.55,-0.01,73.3,66.2,30,0.38,239.86,-66.43,952.58,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0x1823757d22022f81a8fa1536d63101fe458884d8,4,25,77,1925,True
246.38,970.46,86.23,497.3,226.91,85.2,64.3,27,0.85,246.38,-132.28,1319.41,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0x5e222c5667c429e79d0e36d580ed1110cc923993|0xaa501f4663c454e94fba8907c42dafcc785a3ed5,4,15,121,1815,True
99.33,131.88,31.16,10.96,-22.76,55.2,61.1,29,0.24,99.33,-647.74,588.55,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0x5e222c5667c429e79d0e36d580ed1110cc923993|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738,4,10,143,1430,True
68.65,248.49,34.12,24.9,-34.52,54.8,59.7,31,0.42,68.65,-144.37,829.23,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0x5e222c5667c429e79d0e36d580ed1110cc923993|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c,4,15,110,1650,True
143.13,263.64,72.21,-2.15,-26.25,50.0,58.5,28,0.34,143.13,-125.89,855.72,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0x5e222c5667c429e79d0e36d580ed1110cc923993|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da,4,15,110,1650,True
98.06,239.98,23.46,22.59,-13.85,54.5,58.6,33,0.41,98.06,-127.44,806.3,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0x5e222c5667c429e79d0e36d580ed1110cc923993|0xba732f8ac829db045ab0622787794976cb950cfd,4,15,110,1650,True
143.13,263.31,72.21,11.05,-10.45,50.0,58.5,22,0.38,143.13,-457.0,960.27,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0x5e222c5667c429e79d0e36d580ed1110cc923993|0x2b3ff45c91540e46fae1e0c72f61f4b049453446,4,15,117,1755,True
163.03,317.92,63.03,37.25,0.22,73.3,63.9,30,0.4,163.03,-80.48,817.59,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0x5e222c5667c429e79d0e36d580ed1110cc923993|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,4,15,111,1665,True
162.03,271.85,72.21,24.9,-3.37,57.9,58.5,19,0.43,162.03,-167.54,1010.25,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0x5e222c5667c429e79d0e36d580ed1110cc923993|0x1823757d22022f81a8fa1536d63101fe458884d8,4,15,110,1650,True
110.13,598.99,33.24,279.28,14.7,81.2,65.8,32,0.72,110.13,-555.96,810.27,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0xaa501f4663c454e94fba8907c42dafcc785a3ed5|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738,4,10,156,1560,True
49.84,815.47,13.5,440.38,-4.76,72.5,56.5,40,0.71,49.84,-277.65,1262.5,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0xaa501f4663c454e94fba8907c42dafcc785a3ed5|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c,4,15,121,1815,True
158.96,961.12,31.81,438.23,34.91,78.1,60.9,32,0.74,158.96,-130.73,1276.78,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0xaa501f4663c454e94fba8907c42dafcc785a3ed5|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da,4,15,121,1815,True
79.76,778.69,18.42,378.21,9.01,78.6,57.6,42,0.69,79.76,-260.55,1242.77,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0xaa501f4663c454e94fba8907c42dafcc785a3ed5|0xba732f8ac829db045ab0622787794976cb950cfd,4,15,121,1815,True
157.72,959.31,31.5,515.62,226.91,85.2,61.5,27,0.85,157.72,-132.28,1301.79,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0xaa501f4663c454e94fba8907c42dafcc785a3ed5|0x2b3ff45c91540e46fae1e0c72f61f4b049453446,4,15,133,1995,True
178.21,1013.96,60.52,474.28,129.11,93.5,72.2,31,0.8,178.21,-85.31,1277.71,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0xaa501f4663c454e94fba8907c42dafcc785a3ed5|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,4,15,125,1875,True
177.82,969.18,31.81,497.3,226.91,85.2,60.9,27,0.85,177.82,-172.37,1320.91,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0xaa501f4663c454e94fba8907c42dafcc785a3ed5|0x1823757d22022f81a8fa1536d63101fe458884d8,4,15,121,1815,True
20.52,99.96,10.33,10.82,-22.1,57.1,54.7,42,0.21,20.52,-647.74,492.33,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c,4,10,143,1430,True
41.2,125.62,19.71,5.59,-32.48,56.7,60.6,30,0.22,41.2,-647.74,582.07,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da,4,10,143,1430,True
41.14,98.79,3.08,12.65,-20.11,62.2,54.9,45,0.22,41.14,-647.74,475.37,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738|0xba732f8ac829db045ab0622787794976cb950cfd,4,10,143,1430,True
41.62,124.41,22.67,-2.38,-34.59,48.4,60.6,31,0.22,41.62,-647.74,575.18,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738|0x2b3ff45c91540e46fae1e0c72f61f4b049453446,4,10,152,1520,True
55.03,161.01,33.97,3.92,-19.47,59.4,70.3,32,0.28,55.03,-647.74,552.45,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,4,10,143,1430,True
53.61,131.02,19.71,10.96,-22.76,55.2,60.6,29,0.24,53.61,-647.74,588.97,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738|0x1823757d22022f81a8fa1536d63101fe458884d8,4,10,143,1430,True
28.1,189.96,-0.58,-12.74,-45.46,42.5,50.0,40,0.28,28.1,-144.37,728.16,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da,4,15,110,1650,True
54.89,181.33,3.2,-3.37,-44.27,41.2,52.2,34,0.32,54.89,-144.37,783.0,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c|0xba732f8ac829db045ab0622787794976cb950cfd,4,15,110,1650,True
28.1,189.72,-0.58,-2.33,-47.33,41.2,50.0,34,0.31,28.1,-457.0,790.24,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c|0x2b3ff45c91540e46fae1e0c72f61f4b049453446,4,15,117,1755,True
