series,ticker,zone,side,ask,secs_left,won,profit,prior_filter
KXBTC15M,KXBTC15M-26AUG012100-00,85-89c,no,87,540,True,4.86,False
KXBTC15M,KXBTC15M-26AUG012100-00,90-95c,no,91,480,True,3.22,False
KXBTC15M,KXBTC15M-26AUG012045-45,80-84c,no,81,540,True,7.64,False
KXBTC15M,KXBTC15M-26AUG012045-45,85-89c,no,89,420,True,4.02,False
KXBTC15M,KXBTC15M-26AUG012045-45,90-95c,no,94,360,True,2.08,False
KXBTC15M,KXBTC15M-26AUG012030-30,85-89c,no,89,480,True,4.02,False
KXBTC15M,KXBTC15M-26AUG012030-30,90-95c,no,90,420,True,3.62,False
KXBTC15M,KXBTC15M-26AUG012015-15,90-95c,yes,92,600,True,2.83,False
KXBTC15M,KXBTC15M-26AUG012000-00,75-79c,yes,78,600,True,9.18,False
KXBTC15M,KXBTC15M-26AUG012000-00,80-84c,yes,83,540,True,6.67,False
KXBTC15M,KXBTC15M-26AUG012000-00,85-89c,yes,88,420,True,4.44,False
KXBTC15M,KXBTC15M-26AUG012000-00,90-95c,yes,94,300,True,2.08,False
KXBTC15M,KXBTC15M-26AUG011945-45,80-84c,yes,82,540,True,7.15,False
KXBTC15M,KXBTC15M-26AUG011930-30,85-89c,no,89,600,True,4.02,False
KXBTC15M,KXBTC15M-26AUG011930-30,90-95c,no,92,540,True,2.83,False
KXBTC15M,KXBTC15M-26AUG011915-15,85-89c,no,85,180,True,5.74,False
KXBTC15M,KXBTC15M-26AUG011900-00,75-79c,no,75,300,True,10.85,False
KXBTC15M,KXBTC15M-26AUG011900-00,90-95c,no,90,180,True,3.62,False
KXBTC15M,KXBTC15M-26AUG011830-30,85-89c,no,89,420,True,4.02,False
KXBTC15M,KXBTC15M-26AUG011830-30,90-95c,no,90,360,True,3.62,False
KXBTC15M,KXBTC15M-26AUG011815-15,75-79c,yes,75,360,True,10.85,False
KXBTC15M,KXBTC15M-26AUG011815-15,85-89c,yes,85,300,True,5.74,False
KXBTC15M,KXBTC15M-26AUG011815-15,90-95c,yes,94,180,True,2.08,False
KXBTC15M,KXBTC15M-26AUG011800-00,75-79c,yes,75,480,True,10.85,False
KXBTC15M,KXBTC15M-26AUG011800-00,85-89c,yes,86,420,True,5.3,False
KXBTC15M,KXBTC15M-26AUG011800-00,80-84c,yes,84,240,True,6.2,False
KXBTC15M,KXBTC15M-26AUG011800-00,90-95c,yes,92,180,True,2.83,False
KXBTC15M,KXBTC15M-26AUG011745-45,80-84c,yes,82,600,True,7.15,False
KXBTC15M,KXBTC15M-26AUG011745-45,75-79c,yes,79,540,True,8.65,False
KXBTC15M,KXBTC15M-26AUG011730-30,80-84c,yes,82,600,True,7.15,False
KXBTC15M,KXBTC15M-26AUG011730-30,75-79c,yes,78,420,True,9.18,False
KXBTC15M,KXBTC15M-26AUG011730-30,85-89c,yes,89,360,True,4.02,False
KXBTC15M,KXBTC15M-26AUG011730-30,90-95c,yes,92,300,True,2.83,False
KXBTC15M,KXBTC15M-26AUG011715-15,90-95c,yes,93,600,True,2.45,False
KXBTC15M,KXBTC15M-26AUG011700-00,75-79c,yes,79,600,True,8.65,False
KXBTC15M,KXBTC15M-26AUG011700-00,80-84c,yes,83,540,True,6.67,False
KXBTC15M,KXBTC15M-26AUG011700-00,85-89c,yes,89,480,True,4.02,False
KXBTC15M,KXBTC15M-26AUG011700-00,90-95c,yes,92,420,True,2.83,False
KXBTC15M,KXBTC15M-26AUG011645-45,90-95c,no,90,360,True,3.62,False
KXBTC15M,KXBTC15M-26AUG011645-45,80-84c,no,84,240,True,6.2,False
KXBTC15M,KXBTC15M-26AUG011630-30,85-89c,yes,85,540,True,5.74,False
KXBTC15M,KXBTC15M-26AUG011630-30,90-95c,yes,94,480,True,2.08,False
KXBTC15M,KXBTC15M-26AUG011615-15,85-89c,yes,87,480,True,4.86,False
KXBTC15M,KXBTC15M-26AUG011615-15,90-95c,yes,92,240,True,2.83,False
KXBTC15M,KXBTC15M-26AUG011600-00,80-84c,yes,80,600,True,8.14,False
