series,ticker,side,ask,secs_left,prior_asks,accel,won,profit
KXSOL15M,KXSOL15M-26JUL051845-45,no,92,420,"91,93,89",False,True,3.64
KXSOL15M,KXSOL15M-26JUL051830-30,yes,92,360,"81,96,95",False,True,3.64
KXSOL15M,KXSOL15M-26JUL051530-30,no,91,360,"83,92,94",True,True,4.14
KXSOL15M,KXSOL15M-26JUL051030-30,no,94,180,"90,93,88",False,True,2.67
KXSOL15M,KXSOL15M-26JUL050915-15,yes,94,300,"92,94,97",True,True,2.67
KXSOL15M,KXSOL15M-26JUL050815-15,no,90,480,"95,94,88",False,True,4.65
KXSOL15M,KXSOL15M-26JUL050745-45,yes,95,480,"90,90,94",True,True,2.2
KXSOL15M,KXSOL15M-26JUL050430-30,no,94,420,"83,84,85",True,True,2.67
KXSOL15M,KXSOL15M-26JUL050415-15,no,95,300,"85,94,89",False,True,2.2
KXSOL15M,KXSOL15M-26JUL050115-15,no,94,300,"95,97,95",False,True,2.67
KXSOL15M,KXSOL15M-26JUL050030-30,yes,91,360,"84,95,86",False,True,4.14
KXSOL15M,KXSOL15M-26JUL042345-45,yes,95,360,"81,83,92",True,True,2.2
KXSOL15M,KXSOL15M-26JUL042315-15,yes,90,420,"83,85,90",True,True,4.65
KXSOL15M,KXSOL15M-26JUL042215-15,no,93,480,"81,89,89",True,True,3.15
KXSOL15M,KXSOL15M-26JUL042145-45,no,94,600,"90,94,97",True,True,2.67
KXSOL15M,KXSOL15M-26JUL042045-45,no,92,540,"86,92,95",True,False,-45
KXSOL15M,KXSOL15M-26JUL042000-00,no,94,360,"82,92,94",True,True,2.67
KXSOL15M,KXSOL15M-26JUL041730-30,yes,94,360,"86,90,92",True,True,2.67
KXSOL15M,KXSOL15M-26JUL041700-00,no,94,180,"90,85,86",False,True,2.67
KXSOL15M,KXSOL15M-26JUL041630-30,no,95,480,"96,92,92",False,True,2.2
KXSOL15M,KXSOL15M-26JUL041600-00,no,95,420,"85,86,90",True,True,2.2
KXSOL15M,KXSOL15M-26JUL041530-30,yes,90,180,"95,96,96",True,True,4.65
KXSOL15M,KXSOL15M-26JUL041500-00,yes,94,240,"90,92,89",False,True,2.67
KXSOL15M,KXSOL15M-26JUL041030-30,no,92,360,"92,92,94",True,True,3.64
KXSOL15M,KXSOL15M-26JUL040945-45,no,90,540,"80,89,87",False,True,4.65
KXSOL15M,KXSOL15M-26JUL040930-30,yes,95,600,"84,84,88",True,True,2.2
KXSOL15M,KXSOL15M-26JUL040745-45,yes,95,480,"93,96,97",True,True,2.2
KXSOL15M,KXSOL15M-26JUL040730-30,yes,91,240,"84,92,83",False,True,4.14
KXSOL15M,KXSOL15M-26JUL040515-15,no,92,600,"87,82,88",False,True,3.64
KXSOL15M,KXSOL15M-26JUL040500-00,no,94,300,"87,83,93",False,True,2.67
KXSOL15M,KXSOL15M-26JUL040445-45,yes,94,300,"80,94,97",True,False,-45
KXSOL15M,KXSOL15M-26JUL040415-15,no,93,360,"90,88,86",False,True,3.15
KXSOL15M,KXSOL15M-26JUL040315-15,no,93,540,"83,83,90",True,True,3.15
KXSOL15M,KXSOL15M-26JUL040300-00,no,95,240,"82,86,81",False,True,2.2
KXSOL15M,KXSOL15M-26JUL040230-30,no,94,540,"82,90,94",True,True,2.67
KXSOL15M,KXSOL15M-26JUL040215-15,yes,90,360,"85,80,90",False,False,-45
KXSOL15M,KXSOL15M-26JUL040145-45,yes,94,300,"84,91,89",False,True,2.67
KXSOL15M,KXSOL15M-26JUL040115-15,no,94,360,"85,89,90",True,True,2.67
KXSOL15M,KXSOL15M-26JUL040045-45,yes,93,540,"96,96,89",False,True,3.15
KXSOL15M,KXSOL15M-26JUL040000-00,no,95,240,"80,85,91",True,True,2.2
KXSOL15M,KXSOL15M-26JUL032300-00,yes,92,300,"97,97,97",True,True,3.64
KXSOL15M,KXSOL15M-26JUL032130-30,yes,90,540,"84,83,88",False,False,-45
KXSOL15M,KXSOL15M-26JUL032115-15,no,92,600,"82,95,94",False,True,3.64
KXSOL15M,KXSOL15M-26JUL032030-30,no,93,240,"92,97,96",False,True,3.15
KXSOL15M,KXSOL15M-26JUL032000-00,no,95,300,"83,85,92",True,True,2.2
KXSOL15M,KXSOL15M-26JUL031900-00,no,92,420,"82,81,83",False,True,3.64
KXSOL15M,KXSOL15M-26JUL031830-30,yes,92,300,"90,86,87",False,True,3.64
KXSOL15M,KXSOL15M-26JUL031815-15,no,95,360,"93,96,92",False,True,2.2
KXSOL15M,KXSOL15M-26JUL031800-00,yes,94,480,"95,96,97",True,True,2.67
KXSOL15M,KXSOL15M-26JUL031730-30,no,93,420,"86,93,92",False,True,3.15
KXSOL15M,KXSOL15M-26JUL031600-00,no,90,420,"83,89,90",True,True,4.65
KXSOL15M,KXSOL15M-26JUL031530-30,yes,93,540,"87,85,84",False,True,3.15
KXSOL15M,KXSOL15M-26JUL031445-45,yes,94,180,"89,83,90",False,True,2.67
KXSOL15M,KXSOL15M-26JUL031430-30,yes,94,300,"86,97,98",True,True,2.67
KXSOL15M,KXSOL15M-26JUL031015-15,no,90,480,"86,83,88",False,True,4.65
KXSOL15M,KXSOL15M-26JUL030945-45,no,92,300,"85,92,92",True,False,-45
KXSOL15M,KXSOL15M-26JUL030915-15,yes,92,180,"87,87,98",True,True,3.64
KXSOL15M,KXSOL15M-26JUL030830-30,no,95,420,"90,95,96",True,True,2.2
KXSOL15M,KXSOL15M-26JUL030645-45,yes,95,180,"90,86,93",False,True,2.2
KXSOL15M,KXSOL15M-26JUL030630-30,no,91,600,"83,81,89",False,False,-45
KXSOL15M,KXSOL15M-26JUL030600-00,yes,92,600,"95,93,92",False,True,3.64
KXSOL15M,KXSOL15M-26JUL030330-30,yes,90,480,"83,82,84",False,True,4.65
KXSOL15M,KXSOL15M-26JUL030230-30,no,94,360,"81,86,92",True,True,2.67
KXSOL15M,KXSOL15M-26JUL030215-15,yes,90,420,"81,89,94",True,True,4.65
KXSOL15M,KXSOL15M-26JUL030200-00,yes,95,180,"82,91,95",True,True,2.2
KXSOL15M,KXSOL15M-26JUL030145-45,yes,93,480,"81,88,95",True,True,3.15
KXSOL15M,KXSOL15M-26JUL030115-15,yes,91,300,"89,85,88",False,True,4.14
KXSOL15M,KXSOL15M-26JUL030100-00,no,95,540,"81,89,86",False,True,2.2
KXSOL15M,KXSOL15M-26JUL022330-30,yes,90,600,"81,83,85",True,True,4.65
KXSOL15M,KXSOL15M-26JUL022245-45,no,90,480,"87,89,88",False,True,4.65
KXSOL15M,KXSOL15M-26JUL022230-30,yes,90,300,"89,85,90",False,False,-45
KXSOL15M,KXSOL15M-26JUL022200-00,yes,92,360,"80,88,93",True,False,-45
KXSOL15M,KXSOL15M-26JUL022115-15,yes,92,480,"82,85,92",True,True,3.64
KXSOL15M,KXSOL15M-26JUL021945-45,no,91,300,"81,85,86",True,True,4.14
KXSOL15M,KXSOL15M-26JUL021915-15,no,90,360,"89,90,86",False,True,4.65
KXSOL15M,KXSOL15M-26JUL021815-15,no,90,420,"86,88,92",True,True,4.65
KXSOL15M,KXSOL15M-26JUL021800-00,no,90,600,"86,84,88",False,False,-45
KXSOL15M,KXSOL15M-26JUL021700-00,yes,93,420,"92,96,96",True,True,3.15
KXSOL15M,KXSOL15M-26JUL021615-15,no,92,540,"86,84,88",False,True,3.64
KXSOL15M,KXSOL15M-26JUL021530-30,no,92,540,"82,85,82",False,True,3.64
KXSOL15M,KXSOL15M-26JUL021400-00,no,90,420,"88,82,84",False,True,4.65
KXSOL15M,KXSOL15M-26JUL021015-15,no,93,180,"87,94,97",True,True,3.15
KXSOL15M,KXSOL15M-26JUL020945-45,yes,95,360,"90,94,96",True,True,2.2
KXSOL15M,KXSOL15M-26JUL020845-45,no,94,600,"88,85,95",False,True,2.67
KXSOL15M,KXSOL15M-26JUL020645-45,yes,93,480,"80,94,95",True,True,3.15
KXSOL15M,KXSOL15M-26JUL020545-45,yes,95,600,"85,87,91",True,True,2.2
KXSOL15M,KXSOL15M-26JUL020245-45,yes,94,600,"86,90,93",True,False,-45
KXSOL15M,KXSOL15M-26JUL020100-00,yes,93,300,"94,90,96",False,True,3.15
KXSOL15M,KXSOL15M-26JUL020015-15,no,94,240,"89,98,97",False,True,2.67
KXSOL15M,KXSOL15M-26JUL012230-30,yes,94,300,"84,82,87",False,True,2.67
KXSOL15M,KXSOL15M-26JUL012045-45,no,93,420,"82,81,80",False,True,3.15
KXSOL15M,KXSOL15M-26JUL011930-30,yes,94,240,"85,80,82",False,True,2.67
KXSOL15M,KXSOL15M-26JUL011915-15,no,93,300,"91,96,96",True,True,3.15
KXSOL15M,KXSOL15M-26JUL011900-00,no,91,300,"85,88,87",False,True,4.14
KXSOL15M,KXSOL15M-26JUL011845-45,no,91,180,"96,96,98",True,True,4.14
KXSOL15M,KXSOL15M-26JUL011815-15,no,93,300,"88,88,87",False,True,3.15
KXSOL15M,KXSOL15M-26JUL011715-15,yes,95,540,"82,80,93",False,True,2.2
KXSOL15M,KXSOL15M-26JUL011700-00,yes,95,420,"91,85,90",False,True,2.2
KXSOL15M,KXSOL15M-26JUL011630-30,no,92,540,"83,92,88",False,True,3.64
KXSOL15M,KXSOL15M-26JUL011515-15,yes,91,540,"85,81,84",False,True,4.14
KXSOL15M,KXSOL15M-26JUL011400-00,yes,92,180,"91,87,82",False,True,3.64
KXSOL15M,KXSOL15M-26JUL011030-30,yes,92,600,"94,96,94",False,True,3.64
KXSOL15M,KXSOL15M-26JUL010915-15,yes,90,540,"88,83,85",False,True,4.65
KXSOL15M,KXSOL15M-26JUL010845-45,no,91,300,"89,88,83",False,True,4.14
KXSOL15M,KXSOL15M-26JUL010800-00,no,94,360,"81,86,84",False,True,2.67
KXSOL15M,KXSOL15M-26JUL010545-45,yes,93,480,"87,89,89",True,True,3.15
KXSOL15M,KXSOL15M-26JUL010215-15,no,94,420,"85,85,88",True,True,2.67
KXSOL15M,KXSOL15M-26JUL010000-00,yes,95,600,"88,95,95",True,True,2.2
KXSOL15M,KXSOL15M-26JUN302330-30,no,92,540,"83,83,89",True,True,3.64
KXSOL15M,KXSOL15M-26JUN302300-00,no,91,480,"83,87,89",True,True,4.14
KXSOL15M,KXSOL15M-26JUN302245-45,yes,93,420,"82,89,92",True,True,3.15
KXSOL15M,KXSOL15M-26JUN302200-00,no,91,300,"97,97,96",False,True,4.14
KXSOL15M,KXSOL15M-26JUN302045-45,yes,90,240,"81,81,81",True,True,4.65
KXSOL15M,KXSOL15M-26JUN302000-00,yes,94,180,"84,84,82",False,True,2.67
KXSOL15M,KXSOL15M-26JUN301930-30,yes,94,420,"81,82,90",True,True,2.67
KXSOL15M,KXSOL15M-26JUN301900-00,no,91,180,"83,88,86",False,True,4.14
KXSOL15M,KXSOL15M-26JUN301845-45,no,92,600,"89,88,90",False,True,3.64
KXSOL15M,KXSOL15M-26JUN301815-15,yes,91,540,"86,84,86",False,True,4.14
KXSOL15M,KXSOL15M-26JUN301630-30,no,95,420,"80,88,93",True,True,2.2
KXSOL15M,KXSOL15M-26JUN301545-45,yes,94,600,"80,83,90",True,True,2.67
KXSOL15M,KXSOL15M-26JUN301500-00,yes,94,540,"85,92,96",True,True,2.67
KXSOL15M,KXSOL15M-26JUN301445-45,no,91,420,"87,81,89",False,True,4.14
KXSOL15M,KXSOL15M-26JUN301030-30,yes,92,180,"91,88,87",False,True,3.64
KXSOL15M,KXSOL15M-26JUN301015-15,yes,94,600,"89,91,92",True,True,2.67
KXSOL15M,KXSOL15M-26JUN301000-00,yes,95,300,"91,92,94",True,True,2.2
KXSOL15M,KXSOL15M-26JUN300945-45,no,93,420,"82,88,86",False,True,3.15
KXSOL15M,KXSOL15M-26JUN300930-30,yes,90,360,"87,89,91",True,True,4.65
KXSOL15M,KXSOL15M-26JUN300900-00,no,90,540,"85,91,92",True,True,4.65
KXSOL15M,KXSOL15M-26JUN300845-45,no,92,420,"83,82,83",False,True,3.64
KXSOL15M,KXSOL15M-26JUN300645-45,no,92,360,"80,92,92",True,True,3.64
KXSOL15M,KXSOL15M-26JUN300530-30,no,91,360,"86,83,88",False,True,4.14
KXSOL15M,KXSOL15M-26JUN300500-00,no,95,480,"89,85,89",False,False,-45
KXSOL15M,KXSOL15M-26JUN300345-45,yes,91,360,"89,80,85",False,True,4.14
KXSOL15M,KXSOL15M-26JUN300245-45,no,92,240,"82,82,89",True,True,3.64
KXSOL15M,KXSOL15M-26JUN300215-15,no,93,360,"82,88,90",True,True,3.15
KXSOL15M,KXSOL15M-26JUN300045-45,yes,90,420,"81,91,91",True,True,4.65
KXSOL15M,KXSOL15M-26JUN300030-30,no,95,480,"94,97,98",True,True,2.2
KXSOL15M,KXSOL15M-26JUN292345-45,no,92,480,"93,94,95",True,True,3.64
KXSOL15M,KXSOL15M-26JUN292215-15,no,90,480,"88,90,88",False,True,4.65
KXSOL15M,KXSOL15M-26JUN292130-30,yes,90,420,"90,92,80",False,True,4.65
KXSOL15M,KXSOL15M-26JUN292100-00,yes,90,240,"84,88,89",True,True,4.65
KXSOL15M,KXSOL15M-26JUN292030-30,no,93,360,"81,83,91",True,True,3.15
KXSOL15M,KXSOL15M-26JUN291945-45,no,90,540,"80,80,87",True,True,4.65
KXSOL15M,KXSOL15M-26JUN291930-30,no,95,300,"92,94,99",True,True,2.2
KXSOL15M,KXSOL15M-26JUN291845-45,no,91,420,"84,89,90",True,True,4.14
KXSOL15M,KXSOL15M-26JUN291745-45,yes,92,480,"87,80,87",False,True,3.64
KXSOL15M,KXSOL15M-26JUN291730-30,no,95,180,"80,85,88",True,True,2.2
KXSOL15M,KXSOL15M-26JUN291545-45,no,95,540,"83,92,95",True,True,2.2
KXSOL15M,KXSOL15M-26JUN291530-30,yes,91,600,"80,87,83",False,True,4.14
KXSOL15M,KXSOL15M-26JUN291500-00,no,93,420,"84,90,92",True,True,3.15
KXSOL15M,KXSOL15M-26JUN291400-00,no,95,300,"88,83,88",False,True,2.2
KXSOL15M,KXSOL15M-26JUN290915-15,yes,92,540,"85,87,87",True,True,3.64
KXSOL15M,KXSOL15M-26JUN290830-30,no,93,180,"88,94,88",False,True,3.15
KXSOL15M,KXSOL15M-26JUN290230-30,yes,94,480,"90,94,95",True,True,2.67
KXSOL15M,KXSOL15M-26JUN290030-30,no,95,360,"87,96,96",True,True,2.2
KXSOL15M,KXSOL15M-26JUN282230-30,yes,92,600,"87,88,92",True,True,3.64
KXSOL15M,KXSOL15M-26JUN282145-45,yes,94,360,"80,86,90",True,True,2.67
KXSOL15M,KXSOL15M-26JUN282115-15,no,90,240,"81,84,87",True,True,4.65
KXSOL15M,KXSOL15M-26JUN282015-15,no,95,300,"98,99,98",False,False,-45
KXSOL15M,KXSOL15M-26JUN281945-45,yes,93,540,"82,80,89",False,True,3.15
KXSOL15M,KXSOL15M-26JUN281745-45,yes,91,420,"88,90,92",True,False,-45
KXSOL15M,KXSOL15M-26JUN281600-00,no,92,600,"88,95,95",True,True,3.64
KXSOL15M,KXSOL15M-26JUN281515-15,no,92,540,"92,94,92",False,True,3.64
KXSOL15M,KXSOL15M-26JUN281445-45,no,92,360,"86,88,85",False,True,3.64
KXSOL15M,KXSOL15M-26JUN281000-00,no,95,360,"86,85,95",False,True,2.2
KXSOL15M,KXSOL15M-26JUN280945-45,yes,92,240,"96,98,98",True,True,3.64
KXSOL15M,KXSOL15M-26JUN280900-00,yes,90,240,"87,90,88",False,True,4.65
KXSOL15M,KXSOL15M-26JUN280830-30,no,91,540,"90,81,92",False,False,-45
KXSOL15M,KXSOL15M-26JUN280715-15,yes,91,480,"94,94,89",False,True,4.14
KXSOL15M,KXSOL15M-26JUN280630-30,no,94,420,"83,91,91",True,True,2.67
KXSOL15M,KXSOL15M-26JUN280515-15,no,92,480,"90,93,88",False,True,3.64
KXSOL15M,KXSOL15M-26JUN280500-00,no,94,480,"81,80,84",False,True,2.67
KXSOL15M,KXSOL15M-26JUN280430-30,yes,93,300,"92,94,89",False,True,3.15
KXSOL15M,KXSOL15M-26JUN280415-15,yes,92,600,"93,90,86",False,True,3.64
KXSOL15M,KXSOL15M-26JUN280400-00,yes,94,540,"83,83,86",True,True,2.67
KXSOL15M,KXSOL15M-26JUN280315-15,yes,94,600,"91,96,95",False,True,2.67
KXSOL15M,KXSOL15M-26JUN280230-30,yes,95,480,"80,82,93",True,True,2.2
KXSOL15M,KXSOL15M-26JUN280145-45,yes,92,480,"81,84,89",True,True,3.64
KXSOL15M,KXSOL15M-26JUN280115-15,no,95,420,"98,98,96",False,True,2.2
KXSOL15M,KXSOL15M-26JUN272315-15,yes,94,300,"81,81,81",True,True,2.67
KXSOL15M,KXSOL15M-26JUN272245-45,yes,94,240,"85,90,91",True,True,2.67
KXSOL15M,KXSOL15M-26JUN272215-15,yes,90,600,"82,90,91",True,True,4.65
KXSOL15M,KXSOL15M-26JUN271945-45,yes,92,420,"89,83,82",False,True,3.64
KXSOL15M,KXSOL15M-26JUN271845-45,yes,92,540,"80,82,93",True,True,3.64
KXSOL15M,KXSOL15M-26JUN271830-30,no,92,540,"95,89,85",False,True,3.64
KXSOL15M,KXSOL15M-26JUN271815-15,no,94,540,"95,90,90",False,True,2.67
KXSOL15M,KXSOL15M-26JUN271800-00,no,90,300,"96,80,85",False,True,4.65
KXSOL15M,KXSOL15M-26JUN271715-15,yes,94,540,"82,82,86",True,True,2.67
KXSOL15M,KXSOL15M-26JUN271445-45,yes,94,360,"93,88,90",False,True,2.67
KXSOL15M,KXSOL15M-26JUN270830-30,yes,95,420,"83,92,97",True,True,2.2
KXSOL15M,KXSOL15M-26JUN270815-15,no,94,240,"89,90,86",False,True,2.67
KXSOL15M,KXSOL15M-26JUN270800-00,yes,92,360,"86,84,85",False,True,3.64
KXSOL15M,KXSOL15M-26JUN270730-30,no,95,540,"91,96,96",True,True,2.2
KXSOL15M,KXSOL15M-26JUN270715-15,no,94,300,"88,93,97",True,True,2.67
KXSOL15M,KXSOL15M-26JUN270500-00,yes,95,240,"99,99,99",True,True,2.2
KXSOL15M,KXSOL15M-26JUN270400-00,yes,90,360,"87,90,89",False,True,4.65
KXSOL15M,KXSOL15M-26JUN270345-45,no,92,360,"83,87,93",True,True,3.64
KXSOL15M,KXSOL15M-26JUN270300-00,no,91,180,"83,83,86",True,True,4.14
KXSOL15M,KXSOL15M-26JUN270245-45,yes,91,600,"82,90,92",True,True,4.14
KXSOL15M,KXSOL15M-26JUN270230-30,yes,94,420,"83,93,96",True,True,2.67
KXSOL15M,KXSOL15M-26JUN270200-00,yes,90,180,"80,80,82",True,True,4.65
KXSOL15M,KXSOL15M-26JUN270145-45,yes,94,480,"80,89,90",True,True,2.67
KXSOL15M,KXSOL15M-26JUN270015-15,yes,92,300,"88,97,96",False,True,3.64
KXSOL15M,KXSOL15M-26JUN262300-00,yes,94,180,"92,93,95",True,True,2.67
KXSOL15M,KXSOL15M-26JUN262215-15,yes,93,360,"82,87,86",False,True,3.15
KXSOL15M,KXSOL15M-26JUN262115-15,no,93,600,"82,83,93",True,True,3.15
KXSOL15M,KXSOL15M-26JUN262030-30,no,95,360,"86,90,94",True,True,2.2
KXSOL15M,KXSOL15M-26JUN261945-45,yes,95,420,"88,87,92",False,True,2.2
KXSOL15M,KXSOL15M-26JUN261930-30,no,95,420,"84,87,88",True,True,2.2
KXSOL15M,KXSOL15M-26JUN261800-00,no,92,420,"83,84,88",True,True,3.64
KXSOL15M,KXSOL15M-26JUN261715-15,no,92,420,"86,88,88",True,True,3.64
KXSOL15M,KXSOL15M-26JUN261600-00,no,95,480,"91,92,96",True,True,2.2
KXSOL15M,KXSOL15M-26JUN261545-45,yes,95,480,"97,97,96",False,True,2.2
KXSOL15M,KXSOL15M-26JUN261500-00,no,93,540,"83,92,90",False,True,3.15
KXSOL15M,KXSOL15M-26JUN261415-15,yes,93,360,"85,90,87",False,True,3.15
KXSOL15M,KXSOL15M-26JUN260945-45,yes,92,360,"90,90,88",False,True,3.64
KXSOL15M,KXSOL15M-26JUN260930-30,no,93,300,"82,88,86",False,True,3.15
KXSOL15M,KXSOL15M-26JUN260915-15,no,95,180,"81,93,97",True,False,-45
KXSOL15M,KXSOL15M-26JUN260900-00,yes,95,540,"90,91,89",False,True,2.2
KXSOL15M,KXSOL15M-26JUN260745-45,yes,91,360,"82,88,91",True,True,4.14
KXSOL15M,KXSOL15M-26JUN260700-00,no,95,360,"80,93,95",True,True,2.2
KXSOL15M,KXSOL15M-26JUN260315-15,yes,92,540,"86,95,90",False,True,3.64
KXSOL15M,KXSOL15M-26JUN260215-15,no,92,480,"85,84,92",False,True,3.64
KXSOL15M,KXSOL15M-26JUN260000-00,yes,92,600,"85,96,85",False,True,3.64
KXSOL15M,KXSOL15M-26JUN252115-15,no,90,420,"84,86,87",True,True,4.65
KXSOL15M,KXSOL15M-26JUN252000-00,no,93,360,"80,92,93",True,True,3.15
KXSOL15M,KXSOL15M-26JUN251945-45,no,95,300,"85,88,89",True,True,2.2
KXSOL15M,KXSOL15M-26JUN251915-15,no,93,180,"85,92,93",True,True,3.15
KXSOL15M,KXSOL15M-26JUN251845-45,yes,91,300,"89,98,90",False,True,4.14
KXSOL15M,KXSOL15M-26JUN251715-15,yes,95,360,"80,84,86",True,True,2.2
KXSOL15M,KXSOL15M-26JUN251700-00,no,95,540,"81,85,91",True,True,2.2
KXSOL15M,KXSOL15M-26JUN251615-15,yes,95,540,"87,93,96",True,True,2.2
KXSOL15M,KXSOL15M-26JUN251515-15,no,94,360,"81,84,84",True,True,2.67
KXSOL15M,KXSOL15M-26JUN251430-30,yes,92,480,"90,93,93",True,True,3.64
KXSOL15M,KXSOL15M-26JUN251415-15,no,91,540,"81,85,80",False,True,4.14
KXSOL15M,KXSOL15M-26JUN251045-45,yes,92,540,"81,94,92",False,True,3.64
KXSOL15M,KXSOL15M-26JUN251015-15,yes,92,600,"88,93,94",True,True,3.64
KXSOL15M,KXSOL15M-26JUN251000-00,no,94,600,"90,89,98",False,True,2.67
KXSOL15M,KXSOL15M-26JUN250945-45,no,94,480,"83,88,89",True,True,2.67
KXSOL15M,KXSOL15M-26JUN250845-45,yes,93,540,"89,89,89",True,True,3.15
KXSOL15M,KXSOL15M-26JUN250800-00,no,91,480,"90,95,89",False,True,4.14
KXSOL15M,KXSOL15M-26JUN250730-30,no,91,240,"81,84,89",True,True,4.14
KXSOL15M,KXSOL15M-26JUN250115-15,yes,93,480,"81,86,89",True,True,3.15
KXSOL15M,KXSOL15M-26JUN242230-30,yes,92,420,"89,90,86",False,True,3.64
KXSOL15M,KXSOL15M-26JUN242145-45,yes,90,240,"81,90,88",False,True,4.65
KXSOL15M,KXSOL15M-26JUN242115-15,no,93,180,"82,82,88",True,True,3.15
KXSOL15M,KXSOL15M-26JUN242015-15,yes,92,240,"80,89,80",False,True,3.64
KXSOL15M,KXSOL15M-26JUN241830-30,no,92,360,"87,86,83",False,True,3.64
KXSOL15M,KXSOL15M-26JUN241715-15,no,93,240,"97,98,98",True,True,3.15
KXSOL15M,KXSOL15M-26JUN241615-15,yes,94,600,"94,94,94",True,True,2.67
KXSOL15M,KXSOL15M-26JUN241430-30,yes,95,600,"87,88,88",True,True,2.2
KXSOL15M,KXSOL15M-26JUN241400-00,no,95,240,"85,92,97",True,True,2.2
KXSOL15M,KXSOL15M-26JUN241000-00,yes,95,240,"97,97,96",False,True,2.2
KXSOL15M,KXSOL15M-26JUN240715-15,no,90,240,"82,93,95",True,True,4.65
KXSOL15M,KXSOL15M-26JUN240445-45,yes,90,180,"86,82,89",False,True,4.65
KXSOL15M,KXSOL15M-26JUN240315-15,no,95,300,"83,93,82",False,True,2.2
KXSOL15M,KXSOL15M-26JUN240200-00,no,92,360,"80,86,90",True,True,3.64
KXSOL15M,KXSOL15M-26JUN240045-45,yes,91,480,"81,83,87",True,True,4.14
KXSOL15M,KXSOL15M-26JUN232345-45,yes,91,600,"84,88,85",False,True,4.14
KXSOL15M,KXSOL15M-26JUN232330-30,no,94,540,"85,84,95",False,True,2.67
KXSOL15M,KXSOL15M-26JUN232315-15,no,92,300,"90,89,86",False,True,3.64
KXSOL15M,KXSOL15M-26JUN232300-00,no,93,360,"81,89,90",True,True,3.15
KXSOL15M,KXSOL15M-26JUN232230-30,no,90,540,"80,85,88",True,True,4.65
KXSOL15M,KXSOL15M-26JUN232215-15,no,95,300,"88,96,97",True,True,2.2
KXSOL15M,KXSOL15M-26JUN232145-45,yes,94,600,"93,89,92",False,True,2.67
KXSOL15M,KXSOL15M-26JUN232130-30,no,94,600,"87,88,92",True,True,2.67
KXSOL15M,KXSOL15M-26JUN232115-15,no,93,360,"90,90,88",False,False,-45
KXSOL15M,KXSOL15M-26JUN232015-15,yes,95,240,"88,88,96",True,True,2.2
KXSOL15M,KXSOL15M-26JUN231945-45,no,95,180,"85,96,89",False,True,2.2
KXSOL15M,KXSOL15M-26JUN231915-15,no,92,360,"93,92,93",False,True,3.64
KXSOL15M,KXSOL15M-26JUN231600-00,yes,92,240,"83,90,99",True,True,3.64
KXSOL15M,KXSOL15M-26JUN231430-30,yes,93,240,"81,85,96",True,True,3.15
KXSOL15M,KXSOL15M-26JUN230945-45,yes,90,600,"83,89,90",True,True,4.65
KXSOL15M,KXSOL15M-26JUN230915-15,no,93,240,"89,87,95",False,True,3.15
KXSOL15M,KXSOL15M-26JUN230730-30,yes,95,360,"95,96,96",True,True,2.2
KXSOL15M,KXSOL15M-26JUN230615-15,yes,95,540,"95,95,96",True,True,2.2
KXSOL15M,KXSOL15M-26JUN230600-00,yes,91,360,"85,92,91",False,True,4.14
KXSOL15M,KXSOL15M-26JUN230530-30,yes,93,300,"80,87,86",False,True,3.15
KXSOL15M,KXSOL15M-26JUN230515-15,yes,90,480,"82,85,87",True,True,4.65
KXSOL15M,KXSOL15M-26JUN230445-45,yes,92,420,"81,87,93",True,True,3.64
KXSOL15M,KXSOL15M-26JUN230430-30,no,94,420,"93,90,84",False,True,2.67
KXSOL15M,KXSOL15M-26JUN230345-45,no,93,540,"87,87,83",False,True,3.15
KXSOL15M,KXSOL15M-26JUN230315-15,yes,95,240,"87,93,97",True,True,2.2
KXSOL15M,KXSOL15M-26JUN230300-00,yes,91,360,"86,84,90",False,True,4.14
KXSOL15M,KXSOL15M-26JUN230245-45,yes,92,360,"80,87,91",True,True,3.64
KXSOL15M,KXSOL15M-26JUN230030-30,no,95,420,"90,95,93",False,False,-45
KXSOL15M,KXSOL15M-26JUN230000-00,yes,92,360,"92,86,91",False,True,3.64
KXSOL15M,KXSOL15M-26JUN222315-15,no,93,540,"83,92,92",True,True,3.15
KXSOL15M,KXSOL15M-26JUN222230-30,yes,93,480,"80,80,90",True,True,3.15
KXSOL15M,KXSOL15M-26JUN222200-00,no,95,600,"84,86,91",True,True,2.2
KXSOL15M,KXSOL15M-26JUN221845-45,no,90,240,"85,84,89",False,True,4.65
KXSOL15M,KXSOL15M-26JUN221800-00,yes,92,600,"85,89,92",True,True,3.64
KXSOL15M,KXSOL15M-26JUN221645-45,yes,90,480,"87,87,88",True,True,4.65
KXSOL15M,KXSOL15M-26JUN221615-15,yes,91,540,"81,87,89",True,True,4.14
KXSOL15M,KXSOL15M-26JUN221515-15,no,91,300,"83,83,90",True,True,4.14
KXSOL15M,KXSOL15M-26JUN221500-00,no,94,600,"93,94,94",True,True,2.67
KXSOL15M,KXSOL15M-26JUN221400-00,yes,94,540,"84,86,89",True,True,2.67
KXSOL15M,KXSOL15M-26JUN221015-15,no,91,540,"81,88,89",True,True,4.14
KXSOL15M,KXSOL15M-26JUN221000-00,yes,92,240,"86,85,89",False,True,3.64
KXSOL15M,KXSOL15M-26JUN220815-15,no,92,240,"84,82,87",False,True,3.64
