series,ticker,side,ask,bucket,secs_left,prior_stuck,won,profit
KXBTC15M,KXBTC15M-26JUL291500-00,yes,69,65-69c,600,"43,45,52,53",True,18.8
KXBTC15M,KXBTC15M-26JUL291400-00,yes,65,65-69c,600,"37,55,53,53",True,22.53
KXBTC15M,KXBTC15M-26JUL290915-15,yes,69,65-69c,360,"48,38,42,53",True,18.8
KXBTC15M,KXBTC15M-26JUL290900-00,no,83,80-85c,480,"48,42,60,60",True,8.57
KXBTC15M,KXBTC15M-26JUL290845-45,no,76,75-79c,480,"53,57,38,43",True,13.22
KXBTC15M,KXBTC15M-26JUL290730-30,no,80,80-85c,600,"36,59,57,61",True,10.46
KXBTC15M,KXBTC15M-26JUL290645-45,no,81,80-85c,420,"41,61,55,58",False,-45
KXBTC15M,KXBTC15M-26JUL290530-30,no,66,65-69c,360,"44,35,49,44",False,-45
KXBTC15M,KXBTC15M-26JUL290445-45,yes,73,70-74c,420,"65,53,64,64",True,15.48
KXBTC15M,KXBTC15M-26JUL290400-00,yes,76,75-79c,600,"42,59,57,63",True,13.22
KXBTC15M,KXBTC15M-26JUL290230-30,yes,75,75-79c,420,"61,54,61,62",True,13.95
KXBTC15M,KXBTC15M-26JUL290215-15,yes,65,65-69c,480,"63,60,55,58",True,22.53
KXBTC15M,KXBTC15M-26JUL290200-00,yes,66,65-69c,540,"51,58,62,55",True,21.56
KXBTC15M,KXBTC15M-26JUL290145-45,yes,71,70-74c,600,"45,50,61,64",True,17.09
KXBTC15M,KXBTC15M-26JUL290045-45,yes,68,65-69c,540,"60,47,44,53",True,19.69
KXBTC15M,KXBTC15M-26JUL290000-00,no,67,65-69c,480,"49,62,64,54",True,20.61
KXBTC15M,KXBTC15M-26JUL282330-30,no,79,75-79c,600,"56,39,49,61",True,11.12
KXBTC15M,KXBTC15M-26JUL282200-00,no,74,70-74c,600,"54,47,64,50",True,14.7
KXBTC15M,KXBTC15M-26JUL282130-30,yes,78,75-79c,480,"45,42,62,63",True,11.8
KXBTC15M,KXBTC15M-26JUL282100-00,yes,69,65-69c,300,"40,42,44,48",False,-45
KXBTC15M,KXBTC15M-26JUL282030-30,yes,68,65-69c,480,"56,60,62,51",False,-45
KXBTC15M,KXBTC15M-26JUL281930-30,no,74,70-74c,360,"45,38,39,38",False,-45
KXBTC15M,KXBTC15M-26JUL281830-30,no,75,75-79c,300,"56,41,45,57",True,13.95
KXBTC15M,KXBTC15M-26JUL281815-15,yes,71,70-74c,360,"59,62,50,62",False,-45
KXBTC15M,KXBTC15M-26JUL281800-00,no,73,70-74c,420,"65,54,45,60",True,15.48
KXBTC15M,KXBTC15M-26JUL281730-30,no,83,80-85c,420,"50,59,63,62",True,8.57
KXBTC15M,KXBTC15M-26JUL281645-45,yes,76,75-79c,540,"57,63,53,49",True,13.22
KXBTC15M,KXBTC15M-26JUL281630-30,no,85,80-85c,480,"49,42,52,64",True,7.39
KXBTC15M,KXBTC15M-26JUL281430-30,yes,68,65-69c,420,"51,43,59,58",False,-45
KXBTC15M,KXBTC15M-26JUL281045-45,yes,70,70-74c,540,"59,52,48,42",True,17.94
KXBTC15M,KXBTC15M-26JUL280815-15,no,70,70-74c,300,"42,48,47,53",True,17.94
KXBTC15M,KXBTC15M-26JUL280615-15,no,80,80-85c,540,"44,49,52,64",True,10.46
KXBTC15M,KXBTC15M-26JUL280600-00,yes,72,70-74c,540,"49,45,42,47",False,-45
KXBTC15M,KXBTC15M-26JUL280530-30,yes,70,70-74c,600,"58,53,45,57",True,17.94
KXBTC15M,KXBTC15M-26JUL280500-00,no,72,70-74c,600,"54,50,62,65",True,16.27
KXBTC15M,KXBTC15M-26JUL280345-45,no,66,65-69c,540,"53,41,42,49",True,21.56
KXBTC15M,KXBTC15M-26JUL280330-30,no,77,75-79c,540,"48,45,37,44",False,-45
KXBTC15M,KXBTC15M-26JUL280245-45,yes,70,70-74c,540,"62,48,49,56",True,17.94
KXBTC15M,KXBTC15M-26JUL280030-30,yes,74,70-74c,600,"60,55,51,59",False,-45
KXBTC15M,KXBTC15M-26JUL280015-15,yes,69,65-69c,540,"51,57,52,58",False,-45
KXBTC15M,KXBTC15M-26JUL272330-30,yes,76,75-79c,600,"55,64,59,59",True,13.22
KXBTC15M,KXBTC15M-26JUL272300-00,yes,77,75-79c,420,"38,46,61,57",True,12.5
KXBTC15M,KXBTC15M-26JUL272130-30,yes,66,65-69c,480,"41,43,45,43",True,21.56
KXBTC15M,KXBTC15M-26JUL272115-15,no,81,80-85c,540,"50,44,36,61",True,9.82
KXBTC15M,KXBTC15M-26JUL271945-45,no,74,70-74c,600,"41,56,56,64",True,14.7
KXBTC15M,KXBTC15M-26JUL271800-00,yes,77,75-79c,480,"45,46,60,55",True,12.5
KXBTC15M,KXBTC15M-26JUL271600-00,no,73,70-74c,540,"61,52,59,62",True,15.48
KXBTC15M,KXBTC15M-26JUL271530-30,yes,76,75-79c,540,"51,49,49,54",False,-45
KXBTC15M,KXBTC15M-26JUL270930-30,yes,69,65-69c,600,"49,41,56,62",False,-45
KXBTC15M,KXBTC15M-26JUL270915-15,no,68,65-69c,300,"44,52,49,58",True,19.69
KXBTC15M,KXBTC15M-26JUL270745-45,yes,68,65-69c,540,"59,47,58,63",False,-45
KXBTC15M,KXBTC15M-26JUL270730-30,no,85,80-85c,420,"43,52,43,64",True,7.39
KXBTC15M,KXBTC15M-26JUL270645-45,yes,69,65-69c,360,"42,49,58,64",True,18.8
KXBTC15M,KXBTC15M-26JUL270615-15,no,68,65-69c,600,"60,63,47,52",True,19.69
KXBTC15M,KXBTC15M-26JUL270600-00,no,66,65-69c,360,"44,42,61,59",True,21.56
KXBTC15M,KXBTC15M-26JUL270530-30,yes,68,65-69c,540,"53,62,52,57",True,19.69
KXBTC15M,KXBTC15M-26JUL270330-30,yes,74,70-74c,360,"57,56,54,60",False,-45
KXBTC15M,KXBTC15M-26JUL270315-15,no,68,65-69c,420,"48,45,37,55",False,-45
KXBTC15M,KXBTC15M-26JUL270230-30,no,77,75-79c,540,"39,47,63,59",True,12.5
KXBTC15M,KXBTC15M-26JUL270145-45,no,70,70-74c,480,"41,58,52,63",True,17.94
KXBTC15M,KXBTC15M-26JUL270130-30,yes,70,70-74c,540,"38,46,51,42",True,17.94
KXBTC15M,KXBTC15M-26JUL262230-30,no,81,80-85c,360,"41,42,65,55",True,9.82
KXBTC15M,KXBTC15M-26JUL262215-15,no,75,75-79c,600,"62,47,62,61",False,-45
KXBTC15M,KXBTC15M-26JUL262130-30,yes,67,65-69c,600,"36,37,48,59",False,-45
KXBTC15M,KXBTC15M-26JUL262045-45,no,71,70-74c,540,"45,50,56,60",True,17.09
KXBTC15M,KXBTC15M-26JUL261945-45,yes,72,70-74c,600,"37,45,42,58",True,16.27
KXBTC15M,KXBTC15M-26JUL261930-30,no,76,75-79c,600,"36,48,57,59",True,13.22
KXBTC15M,KXBTC15M-26JUL261830-30,yes,73,70-74c,360,"43,58,57,57",True,15.48
KXBTC15M,KXBTC15M-26JUL261745-45,yes,67,65-69c,600,"57,50,41,60",True,20.61
KXBTC15M,KXBTC15M-26JUL261645-45,yes,72,70-74c,360,"55,56,52,57",True,16.27
KXBTC15M,KXBTC15M-26JUL261615-15,yes,67,65-69c,420,"38,38,60,62",False,-45
KXBTC15M,KXBTC15M-26JUL261530-30,yes,77,75-79c,600,"62,59,58,58",True,12.5
KXBTC15M,KXBTC15M-26JUL261500-00,yes,65,65-69c,600,"57,64,63,65",True,22.53
KXBTC15M,KXBTC15M-26JUL261000-00,no,70,70-74c,480,"48,54,56,60",True,17.94
KXBTC15M,KXBTC15M-26JUL260945-45,yes,82,80-85c,480,"55,57,57,58",True,9.19
KXBTC15M,KXBTC15M-26JUL260745-45,no,69,65-69c,480,"57,59,60,63",True,18.8
KXBTC15M,KXBTC15M-26JUL260715-15,yes,70,70-74c,600,"44,40,52,62",False,-45
KXBTC15M,KXBTC15M-26JUL260445-45,yes,69,65-69c,420,"51,62,64,59",True,18.8
KXBTC15M,KXBTC15M-26JUL260415-15,yes,66,65-69c,360,"39,36,42,52",True,21.56
KXBTC15M,KXBTC15M-26JUL260400-00,yes,73,70-74c,600,"42,55,60,62",True,15.48
KXBTC15M,KXBTC15M-26JUL260345-45,no,80,80-85c,420,"56,52,61,58",True,10.46
KXBTC15M,KXBTC15M-26JUL260230-30,no,70,70-74c,600,"49,39,40,35",True,17.94
KXBTC15M,KXBTC15M-26JUL260130-30,no,69,65-69c,480,"58,61,59,64",True,18.8
KXBTC15M,KXBTC15M-26JUL260100-00,no,71,70-74c,480,"59,40,47,54",True,17.09
KXBTC15M,KXBTC15M-26JUL260045-45,no,76,75-79c,480,"65,63,58,55",False,-45
KXBTC15M,KXBTC15M-26JUL260015-15,yes,73,70-74c,540,"48,42,49,56",False,-45
KXBTC15M,KXBTC15M-26JUL260000-00,no,65,65-69c,600,"41,51,56,65",True,22.53
KXBTC15M,KXBTC15M-26JUL252230-30,no,66,65-69c,600,"48,54,53,56",False,-45
KXBTC15M,KXBTC15M-26JUL252215-15,no,65,65-69c,480,"44,54,49,62",False,-45
KXBTC15M,KXBTC15M-26JUL252200-00,yes,69,65-69c,300,"52,54,60,63",False,-45
KXBTC15M,KXBTC15M-26JUL252145-45,yes,67,65-69c,600,"65,59,61,60",False,-45
KXBTC15M,KXBTC15M-26JUL252130-30,no,70,70-74c,540,"57,65,62,54",True,17.94
KXBTC15M,KXBTC15M-26JUL252045-45,no,73,70-74c,600,"63,57,46,61",True,15.48
KXBTC15M,KXBTC15M-26JUL252030-30,yes,65,65-69c,480,"41,45,43,56",True,22.53
KXBTC15M,KXBTC15M-26JUL251945-45,yes,77,75-79c,540,"50,50,57,55",False,-45
KXBTC15M,KXBTC15M-26JUL251900-00,yes,71,70-74c,600,"40,43,40,39",True,17.09
KXBTC15M,KXBTC15M-26JUL251730-30,no,65,65-69c,420,"54,57,61,60",False,-45
KXBTC15M,KXBTC15M-26JUL251700-00,yes,69,65-69c,600,"44,49,52,62",True,18.8
KXBTC15M,KXBTC15M-26JUL251630-30,yes,74,70-74c,360,"60,51,48,44",False,-45
KXBTC15M,KXBTC15M-26JUL251600-00,yes,66,65-69c,480,"36,39,48,60",False,-45
KXBTC15M,KXBTC15M-26JUL251545-45,no,67,65-69c,540,"58,49,51,57",True,20.61
KXBTC15M,KXBTC15M-26JUL251430-30,yes,67,65-69c,360,"61,50,59,56",True,20.61
KXBTC15M,KXBTC15M-26JUL251045-45,yes,74,70-74c,540,"62,61,61,64",True,14.7
KXBTC15M,KXBTC15M-26JUL251030-30,no,70,70-74c,480,"49,50,46,62",True,17.94
KXBTC15M,KXBTC15M-26JUL250945-45,yes,77,75-79c,300,"52,49,51,62",True,12.5
KXBTC15M,KXBTC15M-26JUL250930-30,no,79,75-79c,600,"48,49,59,60",False,-45
KXBTC15M,KXBTC15M-26JUL250915-15,yes,74,70-74c,420,"54,58,54,57",True,14.7
KXBTC15M,KXBTC15M-26JUL250900-00,yes,67,65-69c,420,"58,55,56,63",True,20.61
KXBTC15M,KXBTC15M-26JUL250845-45,yes,72,70-74c,600,"56,43,41,50",True,16.27
KXBTC15M,KXBTC15M-26JUL250815-15,yes,69,65-69c,600,"49,52,63,61",False,-45
KXBTC15M,KXBTC15M-26JUL250800-00,yes,72,70-74c,480,"53,56,46,58",True,16.27
KXBTC15M,KXBTC15M-26JUL250745-45,no,65,65-69c,300,"44,48,59,61",True,22.53
KXBTC15M,KXBTC15M-26JUL250730-30,yes,76,75-79c,300,"62,56,56,59",True,13.22
KXBTC15M,KXBTC15M-26JUL250700-00,yes,85,80-85c,300,"56,63,37,57",True,7.39
KXBTC15M,KXBTC15M-26JUL250630-30,no,74,70-74c,420,"48,40,63,61",True,14.7
KXBTC15M,KXBTC15M-26JUL250545-45,yes,65,65-69c,360,"41,40,48,52",False,-45
KXBTC15M,KXBTC15M-26JUL250545-45,no,80,80-85c,300,"61,53,49,36",True,10.46
KXBTC15M,KXBTC15M-26JUL250515-15,no,77,75-79c,480,"37,37,60,65",False,-45
KXBTC15M,KXBTC15M-26JUL250445-45,no,85,80-85c,540,"56,51,41,63",True,7.39
KXBTC15M,KXBTC15M-26JUL250400-00,no,77,75-79c,600,"43,49,42,41",False,-45
KXBTC15M,KXBTC15M-26JUL250345-45,yes,81,80-85c,300,"40,44,45,64",True,9.82
KXBTC15M,KXBTC15M-26JUL250315-15,yes,71,70-74c,420,"61,52,62,63",True,17.09
KXBTC15M,KXBTC15M-26JUL250200-00,no,76,75-79c,420,"56,49,50,56",True,13.22
KXBTC15M,KXBTC15M-26JUL250130-30,no,68,65-69c,600,"50,49,44,48",True,19.69
KXBTC15M,KXBTC15M-26JUL250100-00,yes,78,75-79c,480,"42,51,51,62",False,-45
KXBTC15M,KXBTC15M-26JUL250030-30,no,74,70-74c,600,"53,59,55,62",True,14.7
KXBTC15M,KXBTC15M-26JUL250015-15,yes,74,70-74c,600,"59,63,60,62",True,14.7
KXBTC15M,KXBTC15M-26JUL242315-15,yes,79,75-79c,600,"58,49,54,57",True,11.12
KXBTC15M,KXBTC15M-26JUL242300-00,no,79,75-79c,540,"64,61,49,64",True,11.12
KXBTC15M,KXBTC15M-26JUL242200-00,no,70,70-74c,480,"40,40,64,64",True,17.94
KXBTC15M,KXBTC15M-26JUL242045-45,no,75,75-79c,540,"62,53,51,48",True,13.95
KXBTC15M,KXBTC15M-26JUL242030-30,yes,72,70-74c,420,"56,45,57,58",True,16.27
KXBTC15M,KXBTC15M-26JUL241945-45,no,68,65-69c,540,"52,47,43,44",False,-45
KXBTC15M,KXBTC15M-26JUL241930-30,no,74,70-74c,600,"60,54,55,55",False,-45
KXBTC15M,KXBTC15M-26JUL241915-15,no,69,65-69c,540,"59,40,40,61",True,18.8
KXBTC15M,KXBTC15M-26JUL241830-30,yes,67,65-69c,600,"52,60,58,61",True,20.61
KXBTC15M,KXBTC15M-26JUL241815-15,yes,65,65-69c,420,"54,57,56,60",True,22.53
KXBTC15M,KXBTC15M-26JUL241800-00,no,67,65-69c,420,"49,37,44,64",True,20.61
KXBTC15M,KXBTC15M-26JUL241630-30,yes,81,80-85c,420,"61,44,50,52",True,9.82
KXBTC15M,KXBTC15M-26JUL241545-45,yes,82,80-85c,420,"59,60,63,49",True,9.19
KXBTC15M,KXBTC15M-26JUL241445-45,yes,74,70-74c,360,"58,58,50,53",True,14.7
KXBTC15M,KXBTC15M-26JUL241415-15,yes,68,65-69c,540,"45,51,42,52",True,19.69
KXBTC15M,KXBTC15M-26JUL241015-15,no,79,75-79c,600,"38,48,55,65",True,11.12
KXBTC15M,KXBTC15M-26JUL241015-15,yes,78,75-79c,300,"42,36,50,65",False,-45
KXBTC15M,KXBTC15M-26JUL240845-45,no,72,70-74c,600,"49,50,39,44",True,16.27
KXBTC15M,KXBTC15M-26JUL240830-30,no,78,75-79c,600,"56,59,50,64",True,11.8
KXBTC15M,KXBTC15M-26JUL240700-00,no,72,70-74c,540,"45,45,52,53",True,16.27
KXBTC15M,KXBTC15M-26JUL240615-15,no,69,65-69c,540,"53,63,56,49",True,18.8
KXBTC15M,KXBTC15M-26JUL240500-00,no,72,70-74c,540,"58,59,58,59",True,16.27
KXBTC15M,KXBTC15M-26JUL240430-30,no,71,70-74c,600,"57,35,44,60",True,17.09
KXBTC15M,KXBTC15M-26JUL240300-00,no,68,65-69c,540,"45,38,41,65",False,-45
KXBTC15M,KXBTC15M-26JUL240245-45,yes,77,75-79c,540,"53,44,46,64",True,12.5
KXBTC15M,KXBTC15M-26JUL240215-15,yes,68,65-69c,600,"44,41,39,35",True,19.69
KXBTC15M,KXBTC15M-26JUL240200-00,yes,67,65-69c,300,"42,56,62,53",True,20.61
KXBTC15M,KXBTC15M-26JUL240130-30,no,71,70-74c,420,"53,49,58,63",True,17.09
KXBTC15M,KXBTC15M-26JUL240115-15,yes,65,65-69c,540,"35,44,39,38",True,22.53
KXBTC15M,KXBTC15M-26JUL240015-15,no,66,65-69c,600,"64,61,59,59",True,21.56
KXBTC15M,KXBTC15M-26JUL232215-15,yes,77,75-79c,360,"44,36,45,54",True,12.5
KXBTC15M,KXBTC15M-26JUL232200-00,no,71,70-74c,540,"59,42,43,60",True,17.09
KXBTC15M,KXBTC15M-26JUL232030-30,yes,68,65-69c,420,"61,45,49,61",False,-45
KXBTC15M,KXBTC15M-26JUL231945-45,yes,79,75-79c,600,"64,46,43,56",True,11.12
KXBTC15M,KXBTC15M-26JUL231930-30,yes,68,65-69c,600,"60,60,56,55",False,-45
KXBTC15M,KXBTC15M-26JUL231915-15,yes,66,65-69c,480,"60,52,49,58",False,-45
KXBTC15M,KXBTC15M-26JUL231815-15,yes,76,75-79c,480,"57,59,64,64",False,-45
KXBTC15M,KXBTC15M-26JUL231745-45,no,85,80-85c,420,"60,62,52,49",True,7.39
KXBTC15M,KXBTC15M-26JUL231730-30,yes,84,80-85c,360,"37,45,45,52",True,7.97
KXBTC15M,KXBTC15M-26JUL231700-00,yes,65,65-69c,540,"47,44,44,54",True,22.53
KXBTC15M,KXBTC15M-26JUL231430-30,no,65,65-69c,480,"57,65,58,61",False,-45
KXBTC15M,KXBTC15M-26JUL231400-00,no,76,75-79c,300,"46,65,51,50",True,13.22
KXBTC15M,KXBTC15M-26JUL231030-30,yes,82,80-85c,480,"52,47,59,60",True,9.19
KXBTC15M,KXBTC15M-26JUL231015-15,yes,67,65-69c,540,"44,55,48,62",True,20.61
KXBTC15M,KXBTC15M-26JUL230815-15,no,69,65-69c,480,"64,43,43,65",True,18.8
KXBTC15M,KXBTC15M-26JUL230800-00,yes,78,75-79c,420,"65,50,49,50",False,-45
KXBTC15M,KXBTC15M-26JUL230700-00,no,70,70-74c,480,"50,42,39,49",True,17.94
KXBTC15M,KXBTC15M-26JUL230645-45,no,68,65-69c,600,"51,46,52,51",False,-45
KXBTC15M,KXBTC15M-26JUL230630-30,no,69,65-69c,540,"40,52,48,55",False,-45
KXBTC15M,KXBTC15M-26JUL230545-45,no,71,70-74c,600,"60,47,57,64",True,17.09
KXBTC15M,KXBTC15M-26JUL230245-45,no,69,65-69c,600,"58,48,53,55",False,-45
KXBTC15M,KXBTC15M-26JUL230230-30,yes,75,75-79c,600,"55,62,54,63",True,13.95
KXBTC15M,KXBTC15M-26JUL230215-15,yes,70,70-74c,540,"60,54,43,54",False,-45
KXBTC15M,KXBTC15M-26JUL230200-00,no,81,80-85c,600,"43,37,41,46",True,9.82
KXBTC15M,KXBTC15M-26JUL230115-15,yes,68,65-69c,420,"45,36,50,57",True,19.69
KXBTC15M,KXBTC15M-26JUL222330-30,yes,74,70-74c,480,"49,45,47,63",True,14.7
KXBTC15M,KXBTC15M-26JUL222315-15,no,85,80-85c,600,"57,61,55,64",True,7.39
KXBTC15M,KXBTC15M-26JUL222300-00,yes,82,80-85c,480,"42,56,61,57",True,9.19
KXBTC15M,KXBTC15M-26JUL222215-15,no,67,65-69c,300,"51,50,45,53",True,20.61
KXBTC15M,KXBTC15M-26JUL222030-30,yes,71,70-74c,540,"54,56,39,52",True,17.09
KXBTC15M,KXBTC15M-26JUL221945-45,no,69,65-69c,600,"44,58,46,59",True,18.8
KXBTC15M,KXBTC15M-26JUL221915-15,yes,76,75-79c,420,"49,45,42,44",False,-45
KXBTC15M,KXBTC15M-26JUL221800-00,no,76,75-79c,420,"53,51,42,45",True,13.22
KXBTC15M,KXBTC15M-26JUL221745-45,yes,82,80-85c,600,"62,55,55,63",True,9.19
KXBTC15M,KXBTC15M-26JUL221715-15,yes,71,70-74c,540,"49,49,48,60",True,17.09
KXBTC15M,KXBTC15M-26JUL221645-45,no,71,70-74c,600,"48,48,48,53",False,-45
KXBTC15M,KXBTC15M-26JUL221630-30,yes,78,75-79c,300,"61,45,61,58",True,11.8
KXBTC15M,KXBTC15M-26JUL221600-00,yes,70,70-74c,420,"63,61,46,55",True,17.94
KXBTC15M,KXBTC15M-26JUL221415-15,yes,76,75-79c,600,"64,48,45,58",False,-45
KXBTC15M,KXBTC15M-26JUL220915-15,no,75,75-79c,480,"58,59,54,59",True,13.95
KXBTC15M,KXBTC15M-26JUL220745-45,no,85,80-85c,420,"43,55,62,39",True,7.39
KXBTC15M,KXBTC15M-26JUL220645-45,yes,66,65-69c,300,"47,50,50,44",True,21.56
KXBTC15M,KXBTC15M-26JUL220615-15,no,75,75-79c,420,"40,48,59,63",True,13.95
KXBTC15M,KXBTC15M-26JUL220515-15,yes,71,70-74c,600,"39,37,40,54",True,17.09
KXBTC15M,KXBTC15M-26JUL220430-30,yes,73,70-74c,600,"48,35,39,52",False,-45
KXBTC15M,KXBTC15M-26JUL220400-00,yes,73,70-74c,480,"58,65,52,57",True,15.48
KXBTC15M,KXBTC15M-26JUL220315-15,no,69,65-69c,480,"48,47,58,63",True,18.8
KXBTC15M,KXBTC15M-26JUL220200-00,no,68,65-69c,300,"41,37,40,47",True,19.69
KXBTC15M,KXBTC15M-26JUL212330-30,yes,81,80-85c,600,"59,54,60,60",True,9.82
KXBTC15M,KXBTC15M-26JUL212300-00,no,65,65-69c,480,"45,65,40,60",True,22.53
KXBTC15M,KXBTC15M-26JUL212215-15,yes,65,65-69c,600,"48,37,45,63",True,22.53
KXBTC15M,KXBTC15M-26JUL212000-00,yes,78,75-79c,600,"65,61,62,60",True,11.8
KXBTC15M,KXBTC15M-26JUL211800-00,yes,70,70-74c,540,"52,49,62,57",True,17.94
KXBTC15M,KXBTC15M-26JUL211700-00,no,68,65-69c,480,"45,48,62,64",True,19.69
KXBTC15M,KXBTC15M-26JUL211515-15,yes,79,75-79c,600,"63,56,58,55",False,-45
KXBTC15M,KXBTC15M-26JUL211445-45,yes,73,70-74c,420,"35,39,51,57",True,15.48
KXBTC15M,KXBTC15M-26JUL210945-45,yes,73,70-74c,600,"56,42,52,59",False,-45
KXBTC15M,KXBTC15M-26JUL210900-00,yes,70,70-74c,540,"51,49,55,63",True,17.94
KXBTC15M,KXBTC15M-26JUL210800-00,yes,68,65-69c,600,"53,55,62,54",False,-45
KXBTC15M,KXBTC15M-26JUL210715-15,no,68,65-69c,480,"48,49,64,49",False,-45
KXBTC15M,KXBTC15M-26JUL210645-45,yes,66,65-69c,540,"49,54,46,56",False,-45
KXBTC15M,KXBTC15M-26JUL210645-45,no,79,75-79c,300,"35,52,51,59",True,11.12
KXBTC15M,KXBTC15M-26JUL210630-30,no,68,65-69c,480,"48,64,47,63",False,-45
KXBTC15M,KXBTC15M-26JUL210615-15,yes,65,65-69c,480,"47,46,59,62",True,22.53
KXBTC15M,KXBTC15M-26JUL210615-15,no,65,65-69c,420,"55,42,39,36",False,-45
KXBTC15M,KXBTC15M-26JUL210600-00,no,67,65-69c,540,"48,46,44,43",True,20.61
KXBTC15M,KXBTC15M-26JUL210530-30,yes,73,70-74c,300,"62,35,39,44",True,15.48
KXBTC15M,KXBTC15M-26JUL210445-45,yes,67,65-69c,540,"41,60,57,52",True,20.61
KXBTC15M,KXBTC15M-26JUL210430-30,yes,66,65-69c,540,"46,38,49,58",False,-45
KXBTC15M,KXBTC15M-26JUL210415-15,yes,68,65-69c,600,"46,39,42,62",True,19.69
KXBTC15M,KXBTC15M-26JUL210315-15,no,79,75-79c,480,"48,47,53,59",True,11.12
KXBTC15M,KXBTC15M-26JUL210215-15,no,78,75-79c,420,"36,45,46,54",True,11.8
KXBTC15M,KXBTC15M-26JUL210115-15,yes,66,65-69c,600,"41,52,48,52",True,21.56
KXBTC15M,KXBTC15M-26JUL210115-15,no,65,65-69c,540,"49,53,49,35",False,-45
KXBTC15M,KXBTC15M-26JUL210100-00,no,71,70-74c,600,"62,56,54,55",True,17.09
KXBTC15M,KXBTC15M-26JUL210045-45,yes,75,75-79c,420,"49,51,38,54",True,13.95
KXBTC15M,KXBTC15M-26JUL210000-00,no,69,65-69c,600,"53,50,56,51",False,-45
KXBTC15M,KXBTC15M-26JUL202345-45,yes,67,65-69c,420,"46,54,62,57",True,20.61
KXBTC15M,KXBTC15M-26JUL202100-00,yes,66,65-69c,600,"46,60,54,59",True,21.56
KXBTC15M,KXBTC15M-26JUL201945-45,no,71,70-74c,360,"54,40,62,62",True,17.09
KXBTC15M,KXBTC15M-26JUL201830-30,yes,71,70-74c,360,"52,62,61,64",True,17.09
KXBTC15M,KXBTC15M-26JUL201800-00,no,74,70-74c,600,"55,53,62,63",True,14.7
KXBTC15M,KXBTC15M-26JUL201730-30,yes,67,65-69c,480,"54,39,51,62",False,-45
KXBTC15M,KXBTC15M-26JUL201630-30,yes,70,70-74c,600,"40,58,54,58",True,17.94
KXBTC15M,KXBTC15M-26JUL201600-00,yes,76,75-79c,360,"63,49,50,63",True,13.22
KXBTC15M,KXBTC15M-26JUL201045-45,no,67,65-69c,480,"42,53,48,48",True,20.61
KXBTC15M,KXBTC15M-26JUL201000-00,no,81,80-85c,420,"63,38,58,55",True,9.82
KXBTC15M,KXBTC15M-26JUL200930-30,no,68,65-69c,420,"42,47,47,52",True,19.69
KXBTC15M,KXBTC15M-26JUL200915-15,yes,70,70-74c,420,"52,49,61,63",True,17.94
KXBTC15M,KXBTC15M-26JUL200830-30,no,69,65-69c,300,"62,55,62,61",True,18.8
KXBTC15M,KXBTC15M-26JUL200630-30,yes,68,65-69c,540,"53,39,46,41",True,19.69
KXBTC15M,KXBTC15M-26JUL200615-15,yes,68,65-69c,300,"55,47,41,55",True,19.69
KXBTC15M,KXBTC15M-26JUL200515-15,no,66,65-69c,540,"42,44,54,59",False,-45
KXBTC15M,KXBTC15M-26JUL200445-45,no,69,65-69c,600,"48,50,52,53",True,18.8
KXBTC15M,KXBTC15M-26JUL200400-00,yes,65,65-69c,480,"55,50,64,60",True,22.53
KXBTC15M,KXBTC15M-26JUL200345-45,yes,76,75-79c,600,"53,56,52,65",True,13.22
KXBTC15M,KXBTC15M-26JUL200215-15,no,70,70-74c,540,"48,59,42,45",False,-45
KXBTC15M,KXBTC15M-26JUL200145-45,no,67,65-69c,480,"38,52,55,64",False,-45
KXBTC15M,KXBTC15M-26JUL200015-15,no,84,80-85c,540,"54,54,62,62",True,7.97
KXBTC15M,KXBTC15M-26JUL200000-00,no,68,65-69c,360,"58,57,57,53",True,19.69
KXBTC15M,KXBTC15M-26JUL192330-30,no,75,75-79c,600,"44,36,48,64",True,13.95
KXBTC15M,KXBTC15M-26JUL192200-00,no,72,70-74c,540,"59,56,43,42",True,16.27
KXBTC15M,KXBTC15M-26JUL192145-45,yes,70,70-74c,420,"43,51,39,46",False,-45
KXBTC15M,KXBTC15M-26JUL192115-15,yes,69,65-69c,600,"57,51,46,58",True,18.8
KXBTC15M,KXBTC15M-26JUL192030-30,no,84,80-85c,540,"49,48,61,49",True,7.97
KXBTC15M,KXBTC15M-26JUL192000-00,no,81,80-85c,600,"55,60,64,64",False,-45
KXBTC15M,KXBTC15M-26JUL191800-00,yes,69,65-69c,600,"57,63,55,65",True,18.8
KXBTC15M,KXBTC15M-26JUL191700-00,yes,67,65-69c,300,"56,40,42,45",True,20.61
KXBTC15M,KXBTC15M-26JUL191600-00,no,78,75-79c,540,"60,56,56,59",False,-45
KXBTC15M,KXBTC15M-26JUL191545-45,yes,66,65-69c,480,"43,35,35,46",False,-45
KXBTC15M,KXBTC15M-26JUL191545-45,no,83,80-85c,300,"55,35,56,59",True,8.57
KXBTC15M,KXBTC15M-26JUL191530-30,no,68,65-69c,480,"48,56,55,46",True,19.69
KXBTC15M,KXBTC15M-26JUL191445-45,yes,66,65-69c,480,"45,56,61,60",True,21.56
KXBTC15M,KXBTC15M-26JUL191430-30,no,68,65-69c,480,"65,53,48,56",True,19.69
KXBTC15M,KXBTC15M-26JUL191400-00,no,71,70-74c,600,"58,58,64,63",True,17.09
