series,ticker,side,ask,secs_left,won,profit
KXBNB15M,KXBNB15M-26JUN281630-30,no,93,480,True,3.15
KXBNB15M,KXBNB15M-26JUN281615-15,yes,93,540,True,3.15
KXBNB15M,KXBNB15M-26JUN281600-00,no,91,540,True,4.14
KXBNB15M,KXBNB15M-26JUN281530-30,no,92,480,True,3.64
KXBNB15M,KXBNB15M-26JUN281515-15,no,91,480,True,4.14
KXBNB15M,KXBNB15M-26JUN280900-00,yes,92,240,True,3.64
KXBNB15M,KXBNB15M-26JUN280315-15,yes,90,600,True,4.65
KXBNB15M,KXBNB15M-26JUN280300-00,yes,93,360,True,3.15
KXBNB15M,KXBNB15M-26JUN280230-30,yes,91,360,True,4.14
KXBNB15M,KXBNB15M-26JUN280130-30,yes,91,480,False,-45
KXBNB15M,KXBNB15M-26JUN280115-15,no,90,420,True,4.65
KXBNB15M,KXBNB15M-26JUN280045-45,no,93,600,True,3.15
KXBNB15M,KXBNB15M-26JUN272215-15,yes,90,480,True,4.65
KXBNB15M,KXBNB15M-26JUN272030-30,yes,92,300,True,3.64
KXBNB15M,KXBNB15M-26JUN271715-15,yes,92,300,True,3.64
KXBNB15M,KXBNB15M-26JUN271615-15,yes,91,360,True,4.14
KXBNB15M,KXBNB15M-26JUN271530-30,no,93,540,True,3.15
KXBNB15M,KXBNB15M-26JUN271515-15,yes,92,540,True,3.64
KXBNB15M,KXBNB15M-26JUN271015-15,no,90,540,False,-45
KXBNB15M,KXBNB15M-26JUN271000-00,no,92,360,True,3.64
KXBNB15M,KXBNB15M-26JUN270845-45,yes,92,240,True,3.64
KXBNB15M,KXBNB15M-26JUN270830-30,yes,92,360,True,3.64
KXBNB15M,KXBNB15M-26JUN270500-00,yes,93,240,True,3.15
KXBNB15M,KXBNB15M-26JUN270245-45,yes,90,360,True,4.65
KXBNB15M,KXBNB15M-26JUN270230-30,yes,93,300,True,3.15
KXBNB15M,KXBNB15M-26JUN270215-15,no,91,540,True,4.14
KXBNB15M,KXBNB15M-26JUN270200-00,yes,93,540,True,3.15
KXBNB15M,KXBNB15M-26JUN270130-30,no,91,480,True,4.14
KXBNB15M,KXBNB15M-26JUN270115-15,yes,93,360,True,3.15
KXBNB15M,KXBNB15M-26JUN270015-15,yes,93,360,True,3.15
KXBNB15M,KXBNB15M-26JUN262330-30,yes,92,420,True,3.64
KXBNB15M,KXBNB15M-26JUN262145-45,no,91,300,True,4.14
KXBNB15M,KXBNB15M-26JUN261815-15,no,91,540,True,4.14
KXBNB15M,KXBNB15M-26JUN261745-45,yes,92,300,True,3.64
KXBNB15M,KXBNB15M-26JUN261545-45,yes,92,600,True,3.64
KXBNB15M,KXBNB15M-26JUN261530-30,no,92,600,True,3.64
KXBNB15M,KXBNB15M-26JUN261500-00,no,93,360,True,3.15
KXBNB15M,KXBNB15M-26JUN261045-45,no,91,540,True,4.14
KXBNB15M,KXBNB15M-26JUN260945-45,yes,92,360,True,3.64
KXBNB15M,KXBNB15M-26JUN260900-00,yes,92,540,True,3.64
KXBNB15M,KXBNB15M-26JUN260745-45,yes,90,420,False,-45
KXBNB15M,KXBNB15M-26JUN260645-45,no,93,180,True,3.15
KXBNB15M,KXBNB15M-26JUN260215-15,no,91,540,True,4.14
KXBNB15M,KXBNB15M-26JUN252115-15,no,92,360,True,3.64
KXBNB15M,KXBNB15M-26JUN250945-45,no,91,600,True,4.14
KXBNB15M,KXBNB15M-26JUN250845-45,yes,91,600,True,4.14
KXBNB15M,KXBNB15M-26JUN250830-30,no,91,300,True,4.14
KXBNB15M,KXBNB15M-26JUN250800-00,no,92,480,True,3.64
KXBNB15M,KXBNB15M-26JUN250700-00,no,93,600,True,3.15
KXBNB15M,KXBNB15M-26JUN250630-30,no,92,360,True,3.64
KXBNB15M,KXBNB15M-26JUN250245-45,no,92,360,True,3.64
KXBNB15M,KXBNB15M-26JUN250045-45,no,93,600,False,-45
KXBNB15M,KXBNB15M-26JUN250015-15,no,93,300,True,3.15
KXBNB15M,KXBNB15M-26JUN241830-30,no,91,420,True,4.14
KXBNB15M,KXBNB15M-26JUN241700-00,yes,91,300,True,4.14
KXBNB15M,KXBNB15M-26JUN241615-15,yes,92,600,True,3.64
KXBNB15M,KXBNB15M-26JUN241600-00,yes,92,360,True,3.64
KXBNB15M,KXBNB15M-26JUN241500-00,no,90,360,True,4.65
KXBNB15M,KXBNB15M-26JUN241430-30,yes,93,600,True,3.15
KXBNB15M,KXBNB15M-26JUN241000-00,yes,90,240,True,4.65
KXBNB15M,KXBNB15M-26JUN240800-00,yes,92,480,True,3.64
KXBNB15M,KXBNB15M-26JUN240745-45,yes,92,540,True,3.64
KXBNB15M,KXBNB15M-26JUN240630-30,no,93,300,True,3.15
KXBNB15M,KXBNB15M-26JUN240400-00,no,93,300,True,3.15
KXBNB15M,KXBNB15M-26JUN240330-30,no,90,420,True,4.65
KXBNB15M,KXBNB15M-26JUN240100-00,yes,92,480,True,3.64
KXBNB15M,KXBNB15M-26JUN232345-45,yes,93,600,True,3.15
KXBNB15M,KXBNB15M-26JUN232145-45,yes,93,600,True,3.15
KXBNB15M,KXBNB15M-26JUN232130-30,no,93,540,True,3.15
KXBNB15M,KXBNB15M-26JUN232000-00,yes,90,600,True,4.65
KXBNB15M,KXBNB15M-26JUN231515-15,yes,93,480,True,3.15
KXBNB15M,KXBNB15M-26JUN231415-15,no,93,240,True,3.15
KXBNB15M,KXBNB15M-26JUN230945-45,yes,90,600,True,4.65
KXBNB15M,KXBNB15M-26JUN230915-15,no,93,420,True,3.15
KXBNB15M,KXBNB15M-26JUN230615-15,yes,90,300,True,4.65
KXBNB15M,KXBNB15M-26JUN230530-30,yes,92,420,True,3.64
KXBNB15M,KXBNB15M-26JUN230345-45,no,93,360,True,3.15
KXBNB15M,KXBNB15M-26JUN230300-00,yes,90,240,True,4.65
KXBNB15M,KXBNB15M-26JUN230030-30,no,93,600,True,3.15
KXBNB15M,KXBNB15M-26JUN230015-15,no,91,360,True,4.14
KXBNB15M,KXBNB15M-26JUN222200-00,no,92,480,False,-45
KXBNB15M,KXBNB15M-26JUN221845-45,no,91,240,True,4.14
KXBNB15M,KXBNB15M-26JUN221830-30,no,93,420,True,3.15
KXBNB15M,KXBNB15M-26JUN221800-00,yes,91,420,True,4.14
KXBNB15M,KXBNB15M-26JUN221545-45,yes,93,300,True,3.15
KXBNB15M,KXBNB15M-26JUN221415-15,yes,92,420,True,3.64
KXBNB15M,KXBNB15M-26JUN221030-30,no,93,540,True,3.15
KXBNB15M,KXBNB15M-26JUN221015-15,no,91,540,True,4.14
KXBNB15M,KXBNB15M-26JUN221000-00,yes,93,300,True,3.15
KXBNB15M,KXBNB15M-26JUN220745-45,yes,90,540,True,4.65
KXBNB15M,KXBNB15M-26JUN220500-00,no,91,300,True,4.14
KXBNB15M,KXBNB15M-26JUN220445-45,no,91,240,False,-45
KXBNB15M,KXBNB15M-26JUN220315-15,yes,93,420,True,3.15
KXBNB15M,KXBNB15M-26JUN212330-30,yes,91,540,True,4.14
KXBNB15M,KXBNB15M-26JUN212145-45,no,92,420,True,3.64
KXBNB15M,KXBNB15M-26JUN212130-30,yes,93,600,True,3.15
KXBNB15M,KXBNB15M-26JUN212100-00,no,92,360,True,3.64
KXBNB15M,KXBNB15M-26JUN212030-30,yes,91,480,True,4.14
KXBNB15M,KXBNB15M-26JUN211945-45,no,92,600,True,3.64
KXBNB15M,KXBNB15M-26JUN211915-15,no,92,300,True,3.64
KXBNB15M,KXBNB15M-26JUN211900-00,yes,93,480,True,3.15
KXBNB15M,KXBNB15M-26JUN211630-30,no,91,360,True,4.14
KXBNB15M,KXBNB15M-26JUN211400-00,yes,93,600,True,3.15
KXBNB15M,KXBNB15M-26JUN210800-00,no,90,360,True,4.65
KXBNB15M,KXBNB15M-26JUN210730-30,no,93,540,True,3.15
KXBNB15M,KXBNB15M-26JUN210600-00,yes,90,240,True,4.65
KXBNB15M,KXBNB15M-26JUN210545-45,yes,91,540,True,4.14
KXBNB15M,KXBNB15M-26JUN210430-30,no,91,600,True,4.14
KXBNB15M,KXBNB15M-26JUN210400-00,no,91,360,True,4.14
KXBNB15M,KXBNB15M-26JUN210345-45,yes,92,540,True,3.64
KXBNB15M,KXBNB15M-26JUN210215-15,no,93,300,True,3.15
KXBNB15M,KXBNB15M-26JUN210200-00,no,92,300,True,3.64
KXBNB15M,KXBNB15M-26JUN210145-45,yes,92,420,True,3.64
KXBNB15M,KXBNB15M-26JUN210100-00,no,92,240,True,3.64
KXBNB15M,KXBNB15M-26JUN210045-45,no,93,240,True,3.15
KXBNB15M,KXBNB15M-26JUN201830-30,no,93,480,False,-45
KXBNB15M,KXBNB15M-26JUN201815-15,yes,93,240,True,3.15
KXBNB15M,KXBNB15M-26JUN201730-30,no,92,540,True,3.64
KXBNB15M,KXBNB15M-26JUN200745-45,no,92,480,True,3.64
KXBNB15M,KXBNB15M-26JUN200730-30,yes,92,180,True,3.64
KXBNB15M,KXBNB15M-26JUN200545-45,yes,92,420,True,3.64
KXBNB15M,KXBNB15M-26JUN200515-15,yes,93,360,True,3.15
KXBNB15M,KXBNB15M-26JUN200345-45,no,90,420,True,4.65
KXBNB15M,KXBNB15M-26JUN200315-15,no,92,540,True,3.64
KXBNB15M,KXBNB15M-26JUN200230-30,yes,90,540,True,4.65
KXBNB15M,KXBNB15M-26JUN200215-15,yes,90,480,True,4.65
KXBNB15M,KXBNB15M-26JUN200145-45,yes,90,360,True,4.65
KXBNB15M,KXBNB15M-26JUN200045-45,no,92,480,True,3.64
KXBNB15M,KXBNB15M-26JUN192200-00,yes,91,240,True,4.14
KXBNB15M,KXBNB15M-26JUN191700-00,yes,92,480,True,3.64
KXBNB15M,KXBNB15M-26JUN190900-00,yes,90,300,True,4.65
KXBNB15M,KXBNB15M-26JUN190715-15,no,91,300,True,4.14
KXBNB15M,KXBNB15M-26JUN190645-45,no,92,480,True,3.64
KXBNB15M,KXBNB15M-26JUN190600-00,no,93,300,True,3.15
KXBNB15M,KXBNB15M-26JUN190515-15,no,93,300,True,3.15
KXBNB15M,KXBNB15M-26JUN190430-30,yes,91,420,True,4.14
KXBNB15M,KXBNB15M-26JUN190400-00,yes,91,360,True,4.14
KXBNB15M,KXBNB15M-26JUN190315-15,no,91,360,True,4.14
KXBNB15M,KXBNB15M-26JUN190300-00,no,93,540,True,3.15
KXBNB15M,KXBNB15M-26JUN190230-30,no,90,300,True,4.65
KXBNB15M,KXBNB15M-26JUN190215-15,yes,90,480,True,4.65
KXBNB15M,KXBNB15M-26JUN190045-45,no,90,540,True,4.65
KXBNB15M,KXBNB15M-26JUN190015-15,no,91,600,False,-45
KXBNB15M,KXBNB15M-26JUN182345-45,no,91,420,True,4.14
KXBNB15M,KXBNB15M-26JUN182230-30,no,92,360,True,3.64
KXBNB15M,KXBNB15M-26JUN182130-30,yes,93,240,False,-45
KXBNB15M,KXBNB15M-26JUN182115-15,yes,90,600,True,4.65
KXBNB15M,KXBNB15M-26JUN181830-30,no,91,480,True,4.14
KXBNB15M,KXBNB15M-26JUN181730-30,yes,92,360,True,3.64
KXBNB15M,KXBNB15M-26JUN181415-15,yes,91,180,True,4.14
KXBNB15M,KXBNB15M-26JUN181030-30,yes,90,540,True,4.65
KXBNB15M,KXBNB15M-26JUN181000-00,yes,92,180,True,3.64
KXBNB15M,KXBNB15M-26JUN180945-45,no,93,540,True,3.15
KXBNB15M,KXBNB15M-26JUN180830-30,yes,92,300,True,3.64
KXBNB15M,KXBNB15M-26JUN180730-30,no,90,420,True,4.65
KXBNB15M,KXBNB15M-26JUN180530-30,yes,90,600,False,-45
KXBNB15M,KXBNB15M-26JUN180115-15,no,91,540,True,4.14
KXBNB15M,KXBNB15M-26JUN180015-15,no,91,420,True,4.14
KXBNB15M,KXBNB15M-26JUN172315-15,no,92,540,True,3.64
KXBNB15M,KXBNB15M-26JUN172245-45,no,93,360,True,3.15
KXBNB15M,KXBNB15M-26JUN172015-15,yes,92,300,True,3.64
KXBNB15M,KXBNB15M-26JUN171900-00,yes,90,540,False,-45
KXBNB15M,KXBNB15M-26JUN171830-30,yes,90,480,True,4.65
KXBNB15M,KXBNB15M-26JUN171815-15,no,91,300,True,4.14
KXBNB15M,KXBNB15M-26JUN171800-00,no,91,420,True,4.14
KXBNB15M,KXBNB15M-26JUN171730-30,yes,92,300,True,3.64
KXBNB15M,KXBNB15M-26JUN171700-00,yes,91,300,True,4.14
KXBNB15M,KXBNB15M-26JUN171645-45,yes,92,420,True,3.64
KXBNB15M,KXBNB15M-26JUN171015-15,no,92,540,True,3.64
KXBNB15M,KXBNB15M-26JUN170945-45,yes,92,360,True,3.64
KXBNB15M,KXBNB15M-26JUN170430-30,no,92,420,True,3.64
KXBNB15M,KXBNB15M-26JUN170200-00,no,93,480,True,3.15
KXBNB15M,KXBNB15M-26JUN170045-45,yes,90,480,True,4.65
KXBNB15M,KXBNB15M-26JUN170000-00,yes,90,240,True,4.65
KXBNB15M,KXBNB15M-26JUN161945-45,yes,93,420,False,-45
KXBNB15M,KXBNB15M-26JUN161930-30,no,91,480,True,4.14
KXBNB15M,KXBNB15M-26JUN161800-00,yes,91,300,True,4.14
KXBNB15M,KXBNB15M-26JUN161730-30,no,92,480,True,3.64
KXBNB15M,KXBNB15M-26JUN161530-30,yes,93,240,True,3.15
KXBNB15M,KXBNB15M-26JUN161515-15,no,90,360,True,4.65
KXBNB15M,KXBNB15M-26JUN161415-15,yes,93,480,True,3.15
KXBNB15M,KXBNB15M-26JUN161030-30,no,91,540,True,4.14
KXBNB15M,KXBNB15M-26JUN160945-45,yes,93,360,True,3.15
KXBNB15M,KXBNB15M-26JUN160900-00,no,92,360,True,3.64
KXBNB15M,KXBNB15M-26JUN160845-45,yes,93,540,False,-45
KXBNB15M,KXBNB15M-26JUN160815-15,no,92,540,False,-45
KXBNB15M,KXBNB15M-26JUN160645-45,no,90,540,True,4.65
KXBNB15M,KXBNB15M-26JUN160600-00,no,92,480,True,3.64
KXBNB15M,KXBNB15M-26JUN160345-45,yes,92,540,True,3.64
KXBNB15M,KXBNB15M-26JUN160115-15,yes,92,540,True,3.64
KXBNB15M,KXBNB15M-26JUN152115-15,yes,91,420,True,4.14
KXBNB15M,KXBNB15M-26JUN152100-00,no,93,420,True,3.15
KXBNB15M,KXBNB15M-26JUN152000-00,yes,90,360,True,4.65
KXBNB15M,KXBNB15M-26JUN151930-30,no,92,480,True,3.64
KXBNB15M,KXBNB15M-26JUN151900-00,no,90,300,True,4.65
KXBNB15M,KXBNB15M-26JUN151745-45,yes,90,300,True,4.65
KXBNB15M,KXBNB15M-26JUN151615-15,yes,90,480,True,4.65
KXBNB15M,KXBNB15M-26JUN150930-30,yes,90,600,True,4.65
KXBNB15M,KXBNB15M-26JUN150915-15,yes,93,420,True,3.15
KXBNB15M,KXBNB15M-26JUN150900-00,yes,90,480,True,4.65
KXBNB15M,KXBNB15M-26JUN150615-15,yes,91,240,True,4.14
KXBNB15M,KXBNB15M-26JUN150545-45,no,93,420,True,3.15
KXBNB15M,KXBNB15M-26JUN150500-00,no,90,360,True,4.65
KXBNB15M,KXBNB15M-26JUN150415-15,yes,90,480,True,4.65
KXBNB15M,KXBNB15M-26JUN150345-45,no,91,540,True,4.14
KXBNB15M,KXBNB15M-26JUN150315-15,no,92,300,True,3.64
KXBNB15M,KXBNB15M-26JUN150245-45,no,93,420,True,3.15
KXBNB15M,KXBNB15M-26JUN150230-30,no,92,240,True,3.64
KXBNB15M,KXBNB15M-26JUN150215-15,yes,92,420,True,3.64
KXBNB15M,KXBNB15M-26JUN142315-15,yes,91,420,True,4.14
KXBNB15M,KXBNB15M-26JUN142230-30,yes,92,300,False,-45
KXBNB15M,KXBNB15M-26JUN142130-30,no,92,360,True,3.64
KXBNB15M,KXBNB15M-26JUN142115-15,no,92,480,True,3.64
KXBNB15M,KXBNB15M-26JUN142045-45,no,93,420,True,3.15
KXBNB15M,KXBNB15M-26JUN141815-15,no,92,240,True,3.64
KXBNB15M,KXBNB15M-26JUN141745-45,yes,93,420,True,3.15
KXBNB15M,KXBNB15M-26JUN141545-45,yes,91,240,False,-45
KXBNB15M,KXBNB15M-26JUN141400-00,no,92,420,True,3.64
KXBNB15M,KXBNB15M-26JUN141000-00,no,91,480,True,4.14
KXBNB15M,KXBNB15M-26JUN140745-45,yes,92,360,True,3.64
KXBNB15M,KXBNB15M-26JUN140615-15,no,91,360,True,4.14
KXBNB15M,KXBNB15M-26JUN140600-00,no,91,240,True,4.14
KXBNB15M,KXBNB15M-26JUN140545-45,yes,93,480,True,3.15
KXBNB15M,KXBNB15M-26JUN140530-30,no,91,360,False,-45
KXBNB15M,KXBNB15M-26JUN140445-45,yes,91,300,True,4.14
KXBNB15M,KXBNB15M-26JUN140400-00,yes,93,480,True,3.15
KXBNB15M,KXBNB15M-26JUN140330-30,yes,91,360,True,4.14
KXBNB15M,KXBNB15M-26JUN140215-15,yes,90,600,True,4.65
KXBNB15M,KXBNB15M-26JUN140115-15,yes,91,540,True,4.14
KXBNB15M,KXBNB15M-26JUN132145-45,no,91,180,True,4.14
KXBNB15M,KXBNB15M-26JUN131745-45,yes,90,420,True,4.65
KXBNB15M,KXBNB15M-26JUN131615-15,no,92,360,False,-45
KXBNB15M,KXBNB15M-26JUN131545-45,yes,91,360,True,4.14
KXBNB15M,KXBNB15M-26JUN130900-00,yes,90,480,True,4.65
KXBNB15M,KXBNB15M-26JUN130845-45,yes,92,300,True,3.64
KXBNB15M,KXBNB15M-26JUN130645-45,yes,90,360,True,4.65
KXBNB15M,KXBNB15M-26JUN130615-15,yes,93,360,True,3.15
KXBNB15M,KXBNB15M-26JUN130315-15,no,93,480,True,3.15
KXBNB15M,KXBNB15M-26JUN130300-00,yes,93,480,True,3.15
KXBNB15M,KXBNB15M-26JUN122345-45,no,90,480,True,4.65
KXBNB15M,KXBNB15M-26JUN122245-45,yes,90,240,False,-45
KXBNB15M,KXBNB15M-26JUN122230-30,no,93,360,True,3.15
KXBNB15M,KXBNB15M-26JUN121915-15,no,92,540,True,3.64
KXBNB15M,KXBNB15M-26JUN121845-45,no,92,480,True,3.64
KXBNB15M,KXBNB15M-26JUN121830-30,yes,91,300,True,4.14
KXBNB15M,KXBNB15M-26JUN121815-15,no,92,300,True,3.64
KXXRP15M,KXXRP15M-26AUG111815-15,no,92,360,True,3.64
KXXRP15M,KXXRP15M-26AUG111800-00,no,91,540,True,4.14
KXXRP15M,KXXRP15M-26AUG111530-30,yes,93,300,True,3.15
KXXRP15M,KXXRP15M-26AUG110945-45,no,90,480,False,-45
KXXRP15M,KXXRP15M-26AUG110900-00,no,91,480,True,4.14
KXXRP15M,KXXRP15M-26AUG110645-45,no,91,540,True,4.14
KXXRP15M,KXXRP15M-26AUG110630-30,no,93,180,False,-45
KXXRP15M,KXXRP15M-26AUG110545-45,no,92,420,False,-45
KXXRP15M,KXXRP15M-26AUG110530-30,yes,92,540,True,3.64
KXXRP15M,KXXRP15M-26AUG110430-30,no,92,360,True,3.64
KXXRP15M,KXXRP15M-26AUG110330-30,no,93,360,True,3.15
KXXRP15M,KXXRP15M-26AUG110300-00,no,90,180,False,-45
KXXRP15M,KXXRP15M-26AUG110245-45,no,90,540,True,4.65
KXXRP15M,KXXRP15M-26AUG102315-15,yes,91,420,True,4.14
KXXRP15M,KXXRP15M-26AUG102300-00,no,93,240,True,3.15
KXXRP15M,KXXRP15M-26AUG102115-15,no,91,540,False,-45
KXXRP15M,KXXRP15M-26AUG102000-00,no,92,300,True,3.64
KXXRP15M,KXXRP15M-26AUG101930-30,no,93,240,True,3.15
KXXRP15M,KXXRP15M-26AUG101900-00,yes,90,480,True,4.65
KXXRP15M,KXXRP15M-26AUG101845-45,no,90,480,True,4.65
KXXRP15M,KXXRP15M-26AUG101800-00,no,93,600,True,3.15
KXXRP15M,KXXRP15M-26AUG101700-00,no,90,600,True,4.65
KXXRP15M,KXXRP15M-26AUG101545-45,yes,92,600,True,3.64
KXXRP15M,KXXRP15M-26AUG101515-15,yes,91,360,True,4.14
KXXRP15M,KXXRP15M-26AUG101445-45,no,93,420,True,3.15
KXXRP15M,KXXRP15M-26AUG100845-45,no,93,420,True,3.15
KXXRP15M,KXXRP15M-26AUG100730-30,yes,93,600,True,3.15
KXXRP15M,KXXRP15M-26AUG100715-15,no,90,360,True,4.65
KXXRP15M,KXXRP15M-26AUG100545-45,no,92,240,True,3.64
KXXRP15M,KXXRP15M-26AUG100415-15,no,92,240,True,3.64
KXXRP15M,KXXRP15M-26AUG100345-45,yes,91,300,True,4.14
KXXRP15M,KXXRP15M-26AUG100300-00,yes,90,240,True,4.65
KXXRP15M,KXXRP15M-26AUG100100-00,yes,90,540,True,4.65
KXXRP15M,KXXRP15M-26AUG092300-00,no,91,600,True,4.14
KXXRP15M,KXXRP15M-26AUG092215-15,no,92,240,True,3.64
KXXRP15M,KXXRP15M-26AUG092145-45,no,92,540,True,3.64
KXXRP15M,KXXRP15M-26AUG091945-45,no,90,540,True,4.65
KXXRP15M,KXXRP15M-26AUG091745-45,yes,91,180,True,4.14
KXXRP15M,KXXRP15M-26AUG091600-00,yes,90,180,True,4.65
KXXRP15M,KXXRP15M-26AUG091515-15,yes,93,420,True,3.15
KXXRP15M,KXXRP15M-26AUG091415-15,yes,93,180,True,3.15
KXXRP15M,KXXRP15M-26AUG091400-00,no,91,300,True,4.14
KXXRP15M,KXXRP15M-26AUG091045-45,yes,92,480,True,3.64
KXXRP15M,KXXRP15M-26AUG090815-15,no,91,540,True,4.14
KXXRP15M,KXXRP15M-26AUG090745-45,yes,93,240,True,3.15
KXXRP15M,KXXRP15M-26AUG090715-15,no,90,300,True,4.65
KXXRP15M,KXXRP15M-26AUG090545-45,yes,93,600,True,3.15
KXXRP15M,KXXRP15M-26AUG090530-30,no,90,360,True,4.65
KXXRP15M,KXXRP15M-26AUG090500-00,yes,90,540,True,4.65
KXXRP15M,KXXRP15M-26AUG090230-30,yes,92,300,True,3.64
KXXRP15M,KXXRP15M-26AUG090200-00,yes,90,360,True,4.65
KXXRP15M,KXXRP15M-26AUG090145-45,no,90,240,True,4.65
KXXRP15M,KXXRP15M-26AUG090115-15,yes,92,240,True,3.64
KXXRP15M,KXXRP15M-26AUG090100-00,no,93,360,True,3.15
KXXRP15M,KXXRP15M-26AUG082300-00,no,90,180,True,4.65
KXXRP15M,KXXRP15M-26AUG082245-45,no,91,360,True,4.14
KXXRP15M,KXXRP15M-26AUG082215-15,no,91,300,False,-45
KXXRP15M,KXXRP15M-26AUG082030-30,no,92,480,True,3.64
KXXRP15M,KXXRP15M-26AUG081945-45,yes,92,360,True,3.64
KXXRP15M,KXXRP15M-26AUG081930-30,yes,93,240,True,3.15
KXXRP15M,KXXRP15M-26AUG081845-45,no,92,480,True,3.64
KXXRP15M,KXXRP15M-26AUG081730-30,yes,93,540,True,3.15
KXXRP15M,KXXRP15M-26AUG081715-15,yes,92,240,False,-45
KXXRP15M,KXXRP15M-26AUG081515-15,no,92,300,True,3.64
KXXRP15M,KXXRP15M-26AUG081445-45,yes,92,420,True,3.64
KXXRP15M,KXXRP15M-26AUG081015-15,yes,90,180,True,4.65
KXXRP15M,KXXRP15M-26AUG080930-30,yes,93,420,True,3.15
KXXRP15M,KXXRP15M-26AUG080915-15,yes,91,540,False,-45
KXXRP15M,KXXRP15M-26AUG080730-30,no,91,540,True,4.14
KXXRP15M,KXXRP15M-26AUG080430-30,no,91,420,False,-45
KXXRP15M,KXXRP15M-26AUG080330-30,yes,93,300,True,3.15
KXXRP15M,KXXRP15M-26AUG072330-30,yes,91,360,True,4.14
KXXRP15M,KXXRP15M-26AUG072300-00,no,91,360,True,4.14
KXXRP15M,KXXRP15M-26AUG072200-00,no,92,540,True,3.64
KXXRP15M,KXXRP15M-26AUG072115-15,yes,93,360,True,3.15
KXXRP15M,KXXRP15M-26AUG072000-00,no,91,540,True,4.14
KXXRP15M,KXXRP15M-26AUG071930-30,no,90,360,True,4.65
KXXRP15M,KXXRP15M-26AUG071745-45,no,91,480,True,4.14
KXXRP15M,KXXRP15M-26AUG071730-30,no,92,300,True,3.64
KXXRP15M,KXXRP15M-26AUG071030-30,yes,93,360,True,3.15
KXXRP15M,KXXRP15M-26AUG071000-00,no,91,480,True,4.14
KXXRP15M,KXXRP15M-26AUG070930-30,yes,92,360,True,3.64
KXXRP15M,KXXRP15M-26AUG070845-45,no,92,240,True,3.64
KXXRP15M,KXXRP15M-26AUG070745-45,no,92,480,True,3.64
KXXRP15M,KXXRP15M-26AUG070545-45,yes,93,360,True,3.15
KXXRP15M,KXXRP15M-26AUG070530-30,yes,90,360,True,4.65
KXXRP15M,KXXRP15M-26AUG070515-15,yes,91,600,True,4.14
KXXRP15M,KXXRP15M-26AUG070430-30,no,92,300,False,-45
KXXRP15M,KXXRP15M-26AUG070215-15,yes,90,360,True,4.65
KXXRP15M,KXXRP15M-26AUG062300-00,yes,92,420,True,3.64
KXXRP15M,KXXRP15M-26AUG062115-15,yes,92,540,True,3.64
KXXRP15M,KXXRP15M-26AUG062045-45,yes,90,420,True,4.65
KXXRP15M,KXXRP15M-26AUG061915-15,no,92,540,True,3.64
KXXRP15M,KXXRP15M-26AUG061900-00,yes,91,420,True,4.14
KXXRP15M,KXXRP15M-26AUG061830-30,no,93,240,True,3.15
KXXRP15M,KXXRP15M-26AUG061715-15,yes,93,360,True,3.15
KXXRP15M,KXXRP15M-26AUG061545-45,yes,92,360,True,3.64
KXXRP15M,KXXRP15M-26AUG061500-00,no,90,240,True,4.65
KXXRP15M,KXXRP15M-26AUG061445-45,no,93,540,True,3.15
KXXRP15M,KXXRP15M-26AUG061415-15,no,91,540,True,4.14
KXXRP15M,KXXRP15M-26AUG060745-45,yes,91,480,True,4.14
KXXRP15M,KXXRP15M-26AUG060615-15,no,91,300,True,4.14
KXXRP15M,KXXRP15M-26AUG060200-00,yes,91,180,True,4.14
KXXRP15M,KXXRP15M-26AUG052345-45,no,92,480,True,3.64
KXXRP15M,KXXRP15M-26AUG052300-00,no,92,180,True,3.64
KXXRP15M,KXXRP15M-26AUG052245-45,yes,92,360,True,3.64
KXXRP15M,KXXRP15M-26AUG052230-30,no,92,480,True,3.64
KXXRP15M,KXXRP15M-26AUG052215-15,no,92,480,True,3.64
KXXRP15M,KXXRP15M-26AUG052130-30,no,90,300,True,4.65
KXXRP15M,KXXRP15M-26AUG052115-15,no,90,360,True,4.65
KXXRP15M,KXXRP15M-26AUG051930-30,yes,91,240,False,-45
KXXRP15M,KXXRP15M-26AUG051915-15,no,91,540,True,4.14
KXXRP15M,KXXRP15M-26AUG051715-15,no,92,480,True,3.64
KXXRP15M,KXXRP15M-26AUG051700-00,no,91,480,True,4.14
KXXRP15M,KXXRP15M-26AUG051615-15,no,92,420,True,3.64
KXXRP15M,KXXRP15M-26AUG051545-45,yes,90,300,True,4.65
KXXRP15M,KXXRP15M-26AUG051045-45,no,90,420,True,4.65
KXXRP15M,KXXRP15M-26AUG051015-15,yes,90,300,True,4.65
KXXRP15M,KXXRP15M-26AUG050945-45,no,92,600,True,3.64
KXXRP15M,KXXRP15M-26AUG050845-45,no,92,360,True,3.64
KXXRP15M,KXXRP15M-26AUG050530-30,yes,90,240,True,4.65
KXXRP15M,KXXRP15M-26AUG050300-00,no,92,300,True,3.64
KXXRP15M,KXXRP15M-26AUG050245-45,yes,93,360,True,3.15
KXXRP15M,KXXRP15M-26AUG050145-45,no,92,420,True,3.64
KXXRP15M,KXXRP15M-26AUG050130-30,yes,93,360,True,3.15
KXXRP15M,KXXRP15M-26AUG042315-15,no,93,480,True,3.15
KXXRP15M,KXXRP15M-26AUG042215-15,yes,90,600,True,4.65
