series,ticker,zone,side,ask,secs_left,won,profit,prior_filter
KXBTC15M,KXBTC15M-26AUG050845-45,85-89c,no,87,480,True,4.86,True
KXBTC15M,KXBTC15M-26AUG050845-45,90-95c,no,91,180,True,3.22,True
KXBTC15M,KXBTC15M-26AUG050830-30,90-95c,yes,92,480,True,2.83,True
KXBTC15M,KXBTC15M-26AUG050745-45,85-89c,yes,88,180,True,4.44,True
KXBTC15M,KXBTC15M-26AUG050700-00,90-95c,no,94,540,True,2.08,True
KXBTC15M,KXBTC15M-26AUG050545-45,85-89c,yes,87,420,True,4.86,True
KXBTC15M,KXBTC15M-26AUG050545-45,90-95c,yes,95,300,True,1.71,True
KXBTC15M,KXBTC15M-26AUG050530-30,80-84c,yes,83,300,True,6.67,True
KXBTC15M,KXBTC15M-26AUG050530-30,90-95c,yes,94,240,True,2.08,True
KXBTC15M,KXBTC15M-26AUG050515-15,90-95c,yes,92,240,True,2.83,True
KXBTC15M,KXBTC15M-26AUG050515-15,85-89c,yes,88,180,True,4.44,True
KXBTC15M,KXBTC15M-26AUG050400-00,85-89c,yes,86,540,True,5.3,True
KXBTC15M,KXBTC15M-26AUG050330-30,90-95c,no,95,420,True,1.71,True
KXBTC15M,KXBTC15M-26AUG050300-00,85-89c,no,86,360,True,5.3,True
KXBTC15M,KXBTC15M-26AUG050300-00,90-95c,no,94,300,True,2.08,True
KXBTC15M,KXBTC15M-26AUG050215-15,90-95c,no,92,300,True,2.83,True
KXBTC15M,KXBTC15M-26AUG050215-15,75-79c,no,79,240,True,8.65,True
KXBTC15M,KXBTC15M-26AUG050145-45,90-95c,no,93,420,True,2.45,True
KXBTC15M,KXBTC15M-26AUG050045-45,85-89c,yes,88,600,True,4.44,True
KXBTC15M,KXBTC15M-26AUG050045-45,90-95c,yes,95,480,True,1.71,True
KXBTC15M,KXBTC15M-26AUG050015-15,90-95c,no,94,180,True,2.08,True
KXBTC15M,KXBTC15M-26AUG050000-00,90-95c,yes,95,180,True,1.71,True
KXBTC15M,KXBTC15M-26AUG042215-15,90-95c,yes,90,480,True,3.62,True
KXBTC15M,KXBTC15M-26AUG042145-45,90-95c,yes,92,420,True,2.83,True
KXBTC15M,KXBTC15M-26AUG042130-30,90-95c,yes,95,360,True,1.71,True
